customer_id,age,country,device,premium_user,signup_date
1368,64,SK,mobile,0,2025-11-26
1369,33,CZ,mobile,0,2024-01-15
1370,29,UA,mobile,0,2024-06-05
1371,48,UA,mobile,1,2025-10-09
1372,41,CZ,mobile,0,2024-09-17
1373,31,UA,tablet,0,2024-06-05
1374,62,UA,desktop,0,2024-02-16
1375,42,CZ,mobile,1,2024-11-19
1376,51,PL,mobile,0,2026-04-23
1377,20,UA,desktop,1,2025-11-15
1378,41,UA,mobile,0,2024-05-09
1379,59,PL,desktop,0,2025-02-14
1380,26,SK,desktop,1,2024-04-04
1381,43,UA,desktop,0,2025-09-18
1382,37,UA,mobile,0,2026-01-24
1383,57,CZ,mobile,0,2024-10-18
1384,27,HU,mobile,0,2026-03-04
1385,36,CZ,mobile,0,2026-03-21
1386,20,UA,mobile,0,2024-10-09
1387,41,UA,tablet,0,2024-03-09
1388,22,SK,desktop,0,2025-10-21
1389,20,UA,tablet,0,2024-01-11
1390,44,CZ,desktop,0,2024-09-10
1391,33,UA,mobile,0,2026-04-21
1392,66,UA,desktop,1,2026-05-21
1393,32,SK,mobile,1,2025-07-03
1394,52,CZ,mobile,1,2024-05-13
1395,29,CZ,desktop,0,2025-12-12
1396,58,UA,desktop,0,2024-01-23
1397,70,UA,desktop,0,2026-03-25
1398,61,PL,mobile,0,2024-12-11
1399,43,PL,mobile,0,2024-10-28
1400,64,UA,mobile,0,2024-12-28
1401,51,UA,mobile,0,2025-01-30
1402,40,UA,mobile,0,2024-08-05
1403,48,HU,desktop,0,2024-05-20
1404,67,SK,desktop,1,2025-09-07
1405,37,HU,mobile,0,2024-07-28
1406,29,UA,desktop,0,2025-09-14
1407,40,HU,mobile,0,2025-09-07
1408,21,UA,tablet,1,2026-04-07
1409,40,PL,mobile,0,2025-11-13
1410,65,SK,desktop,0,2025-04-04
1411,65,UA,tablet,0,2024-12-21
1412,18,PL,desktop,0,2024-11-19
1413,42,UA,mobile,0,2024-05-12
1414,19,UA,desktop,0,2026-06-06
1415,47,CZ,mobile,0,2026-03-15
1416,20,CZ,mobile,0,2026-04-19
1417,38,SK,mobile,0,2024-05-06
1418,42,PL,tablet,0,2024-04-15
1419,37,CZ,tablet,0,2025-08-26
1420,66,UA,mobile,0,2026-03-09
1421,69,UA,mobile,0,2025-01-12
1422,39,HU,tablet,0,2024-02-20
1423,38,UA,mobile,0,2024-01-29
1424,50,CZ,mobile,1,2025-04-06
1425,69,UA,mobile,1,2024-10-22
1426,55,CZ,desktop,0,2024-10-23
1427,32,CZ,mobile,0,2025-12-26
1428,63,UA,desktop,0,2026-02-17
1429,69,UA,mobile,1,2025-02-10
1430,32,CZ,mobile,0,2026-02-07
1431,63,UA,mobile,0,2026-03-24
1432,42,UA,mobile,0,2025-09-04
1433,38,CZ,mobile,0,2025-02-08
1434,41,UA,mobile,0,2024-12-11
1435,22,SK,desktop,0,2025-09-13
1436,23,PL,mobile,0,2025-02-23
1437,66,UA,desktop,1,2024-06-30
1438,60,CZ,tablet,0,2026-04-04
1439,65,PL,desktop,0,2024-01-01
1440,61,UA,tablet,1,2026-04-10
1441,64,PL,desktop,0,2025-07-20
1442,40,UA,mobile,1,2025-01-05
1443,21,UA,tablet,0,2025-10-22
1444,44,UA,desktop,0,2025-03-06
1445,35,UA,desktop,0,2024-11-04
1446,38,UA,desktop,0,2024-05-16
1447,45,CZ,desktop,0,2024-07-20
1448,52,CZ,mobile,0,2025-03-11
1449,39,PL,desktop,0,2024-11-08
1450,57,SK,mobile,0,2024-04-26
1451,40,SK,mobile,0,2025-10-27
1452,20,PL,desktop,0,2026-03-13
1453,57,CZ,mobile,1,2025-07-28
1454,67,UA,mobile,0,2024-08-31
1455,27,SK,desktop,1,2025-06-20
1456,42,UA,desktop,0,2025-08-24
1457,69,UA,desktop,1,2024-03-15
1458,66,CZ,mobile,0,2026-03-16
1459,25,UA,tablet,0,2025-01-20
1460,28,UA,mobile,0,2024-07-28
1461,22,PL,desktop,0,2025-04-19
1462,62,PL,mobile,0,2025-02-21
1463,70,CZ,mobile,0,2024-12-12
1464,54,SK,desktop,0,2025-06-12
1465,62,UA,desktop,0,2025-10-01
1466,55,UA,mobile,0,2026-05-25
1467,46,CZ,mobile,0,2026-02-01
1468,22,UA,mobile,0,2024-06-27
1469,26,CZ,mobile,1,2024-06-30
1470,65,UA,desktop,0,2025-10-25
1471,19,PL,mobile,0,2024-01-25
1472,18,PL,mobile,0,2024-06-28
1473,57,PL,mobile,0,2025-12-10
1474,68,PL,mobile,0,2025-05-15
1475,47,PL,desktop,0,2026-05-05
1476,28,UA,desktop,1,2024-06-09
1477,45,UA,mobile,0,2024-06-25
1478,61,UA,mobile,0,2024-10-11
1479,29,PL,desktop,0,2024-03-03
1480,56,UA,mobile,0,2025-10-23
1481,43,PL,mobile,0,2025-10-27
1482,30,UA,mobile,0,2024-06-04
1483,25,CZ,mobile,0,2026-05-31
1484,45,SK,mobile,0,2025-04-13
1485,47,UA,desktop,0,2024-02-18
1486,26,UA,desktop,1,2026-04-28
1487,56,UA,desktop,0,2024-03-24
1488,48,CZ,mobile,0,2024-12-26
1489,38,PL,desktop,0,2025-11-19
1490,64,UA,tablet,0,2024-05-27
1491,51,CZ,desktop,1,2025-09-21
1492,48,UA,mobile,1,2024-12-07
1493,69,PL,desktop,0,2025-04-20
1494,42,PL,mobile,0,2024-03-03
1495,29,CZ,desktop,0,2025-12-01
1496,18,UA,mobile,0,2024-12-25
1497,39,SK,desktop,0,2025-07-14
1498,57,CZ,desktop,1,2024-11-22
1499,54,UA,mobile,0,2026-02-07
1500,64,UA,mobile,0,2026-01-05
1501,18,PL,mobile,1,2024-05-20
1502,18,SK,mobile,1,2024-08-02
1503,59,SK,mobile,0,2025-03-10
1504,59,PL,mobile,1,2026-06-09
1505,38,SK,mobile,1,2025-12-23
1506,32,UA,tablet,1,2024-11-13
1507,34,UA,mobile,1,2024-02-01
1508,39,HU,mobile,0,2025-10-31
1509,55,SK,mobile,0,2024-10-11
1510,52,PL,mobile,1,2024-10-31
1511,62,SK,mobile,0,2025-03-04
1512,33,HU,desktop,0,2025-04-21
1513,25,SK,mobile,0,2024-10-12
1514,64,SK,desktop,1,2024-05-23
1515,34,SK,desktop,0,2025-02-27
1516,34,UA,mobile,0,2024-01-19
1517,43,SK,mobile,0,2024-01-18
1518,30,UA,mobile,0,2026-02-07
1519,34,SK,desktop,0,2025-08-12
1520,55,PL,mobile,0,2025-01-05
1521,34,CZ,desktop,0,2024-06-23
1522,65,PL,desktop,1,2024-07-12
1523,31,UA,desktop,0,2025-05-16
1524,62,UA,mobile,1,2024-04-22
1525,23,HU,mobile,0,2024-04-23
1526,52,HU,desktop,1,2024-08-09
1527,63,UA,desktop,0,2025-11-08
1528,31,HU,tablet,0,2026-04-10
1529,64,SK,tablet,0,2025-10-05
1530,25,CZ,desktop,0,2026-06-15
1531,32,UA,desktop,0,2024-09-20
1532,44,HU,desktop,0,2024-02-24
1533,30,PL,mobile,0,2026-05-20
1534,66,SK,desktop,0,2025-10-04
1535,48,SK,mobile,1,2026-03-10
1536,70,SK,mobile,0,2026-02-16
1537,52,CZ,desktop,1,2025-04-02
1538,23,UA,mobile,0,2026-05-27
1539,22,UA,mobile,0,2024-06-10
1540,39,UA,mobile,0,2025-01-14
1541,66,UA,desktop,1,2024-03-27
1542,40,PL,desktop,0,2024-02-24
1543,42,CZ,mobile,0,2025-04-20
1544,51,SK,mobile,0,2026-03-10
1545,43,UA,mobile,0,2024-06-26
1546,64,PL,mobile,0,2025-01-25
1547,22,UA,mobile,0,2024-12-14
1548,43,UA,desktop,1,2024-01-08
1549,37,UA,mobile,0,2026-04-12
1550,23,CZ,mobile,1,2024-11-08
1551,23,UA,mobile,0,2026-01-28
1552,67,CZ,mobile,0,2026-04-14
1553,35,UA,mobile,1,2025-03-18
1554,21,SK,desktop,0,2026-02-05
1555,34,SK,mobile,0,2024-11-23
1556,31,HU,desktop,1,2024-02-23
1557,31,SK,desktop,0,2026-01-30
1558,30,HU,mobile,0,2024-08-26
1559,24,SK,mobile,0,2024-08-16
1560,61,CZ,desktop,0,2025-08-01
1561,32,UA,mobile,0,2024-02-20
1562,36,UA,desktop,0,2025-08-31
1563,60,UA,tablet,0,2025-08-26
1564,64,CZ,mobile,1,2024-09-20
1565,61,PL,desktop,0,2025-02-21
1566,52,SK,desktop,0,2026-03-13
1567,34,HU,mobile,0,2024-04-05
1568,52,UA,desktop,1,2024-03-28
1569,36,PL,mobile,1,2024-03-18
1570,37,HU,mobile,1,2024-10-14
1571,53,UA,desktop,1,2024-04-29
1572,52,SK,desktop,0,2026-03-24
1573,49,UA,tablet,0,2025-05-05
1574,65,CZ,mobile,0,2025-03-27
1575,61,UA,mobile,0,2025-05-14
1576,57,SK,mobile,0,2024-06-13
1577,41,PL,mobile,0,2024-06-30
1578,34,UA,mobile,0,2025-04-13
1579,24,UA,mobile,1,2026-01-04
1580,60,PL,mobile,0,2026-04-02
1581,67,HU,mobile,0,2024-01-07
1582,18,SK,mobile,0,2024-11-25
1583,52,PL,tablet,0,2026-02-13
1584,49,UA,desktop,0,2025-11-03
1585,53,PL,mobile,0,2024-05-30
1586,30,CZ,desktop,0,2024-03-25
1587,23,SK,desktop,0,2024-05-26
1588,31,UA,desktop,0,2025-09-15
1589,54,CZ,mobile,0,2025-01-15
1590,65,CZ,mobile,0,2025-07-01
1591,32,HU,desktop,0,2024-10-11
1592,64,HU,mobile,0,2025-11-30
1593,21,SK,tablet,1,2024-03-22
1594,57,CZ,desktop,0,2025-05-28
1595,33,UA,tablet,1,2026-06-15
1596,45,SK,mobile,1,2026-03-25
1597,33,PL,mobile,1,2025-12-09
1598,21,UA,mobile,1,2025-06-06
1599,62,UA,tablet,0,2026-01-15
1600,43,SK,mobile,0,2025-01-20
1601,45,UA,desktop,0,2025-12-07
1602,49,PL,mobile,0,2025-04-15
1603,62,PL,mobile,0,2024-04-28
1604,19,UA,mobile,0,2025-01-30
1605,48,UA,mobile,0,2025-06-15
1606,20,SK,desktop,1,2024-09-17
1607,25,SK,mobile,0,2026-03-15
1608,41,UA,desktop,0,2024-09-12
1609,32,SK,desktop,0,2026-01-03
1610,60,SK,desktop,0,2024-08-13
1611,48,UA,desktop,0,2024-02-22
1612,26,CZ,mobile,0,2026-05-16
1613,56,HU,mobile,0,2025-05-14
1614,62,PL,desktop,0,2025-05-20
1615,19,UA,mobile,0,2026-05-03
1616,25,HU,mobile,0,2024-12-29
1617,24,CZ,mobile,0,2024-10-06
1618,61,UA,desktop,0,2025-08-15
1619,68,PL,mobile,0,2025-12-14
1620,56,PL,mobile,0,2024-06-06
1621,59,SK,mobile,0,2025-09-23
1622,33,PL,tablet,0,2024-02-28
1623,52,UA,mobile,0,2025-12-27
1624,47,CZ,desktop,1,2024-05-07
1625,27,PL,desktop,0,2026-01-05
1626,55,UA,desktop,1,2025-12-21
1627,35,PL,mobile,0,2026-05-31
1628,67,SK,desktop,0,2024-04-24
1629,22,UA,mobile,0,2024-07-27
1630,70,CZ,mobile,1,2025-06-09
1631,46,UA,desktop,1,2025-06-04
1632,56,UA,desktop,0,2025-07-05
1633,51,UA,desktop,0,2024-08-24
1634,60,UA,desktop,1,2024-10-07
1635,62,SK,mobile,0,2024-12-24
1636,40,UA,tablet,1,2024-07-19
1637,22,CZ,mobile,0,2026-01-27
1638,47,UA,desktop,1,2024-10-04
1639,23,HU,mobile,1,2024-08-22
1640,63,CZ,mobile,0,2025-05-08
1641,61,CZ,mobile,0,2024-01-04
1642,21,UA,mobile,0,2025-10-27
1643,46,UA,mobile,0,2025-03-17
1644,40,UA,mobile,0,2024-01-29
1645,23,HU,mobile,0,2024-04-18
1646,49,PL,desktop,1,2025-09-01
1647,59,CZ,mobile,1,2025-12-27
1648,35,CZ,mobile,0,2026-03-15
1649,32,UA,mobile,0,2024-03-15
1650,57,CZ,mobile,1,2026-04-17
1651,49,CZ,desktop,1,2024-05-25
1652,26,CZ,tablet,1,2024-05-07
1653,54,PL,mobile,0,2026-05-02
1654,27,UA,desktop,1,2024-02-11
1655,37,UA,desktop,0,2024-12-21
1656,23,SK,mobile,1,2024-02-10
1657,65,CZ,desktop,1,2024-02-03
1658,20,PL,mobile,1,2024-01-17
1659,59,HU,mobile,0,2025-11-07
1660,28,UA,mobile,1,2024-06-01
1661,60,SK,mobile,0,2025-01-12
1662,34,HU,desktop,0,2025-08-10
1663,49,SK,mobile,1,2025-08-21
1664,21,SK,mobile,0,2025-09-20
1665,21,UA,mobile,0,2026-05-23
1666,34,UA,desktop,1,2024-12-07
1667,58,CZ,desktop,1,2024-01-27
1668,36,UA,desktop,1,2026-04-04
1669,22,UA,mobile,0,2024-10-13
1670,49,SK,desktop,0,2025-10-07
1671,39,UA,mobile,0,2025-12-31
1672,23,HU,mobile,1,2024-06-16
1673,52,SK,mobile,0,2025-09-01
1674,39,SK,mobile,1,2024-09-24
1675,18,SK,desktop,0,2026-01-18
1676,37,SK,tablet,1,2026-03-31
1677,39,SK,desktop,0,2025-03-30
1678,65,CZ,mobile,0,2025-11-15
1679,28,UA,mobile,0,2025-02-04
1680,30,SK,mobile,1,2025-04-20
1681,59,SK,desktop,0,2025-12-02
1682,20,PL,desktop,0,2025-09-25
1683,26,UA,tablet,0,2025-07-11
1684,29,CZ,mobile,1,2025-07-29
1685,40,UA,desktop,0,2024-05-09
1686,31,HU,desktop,0,2026-04-01
1687,50,HU,desktop,0,2024-12-28
1688,35,UA,desktop,1,2025-12-05
1689,66,CZ,desktop,0,2026-03-29
1690,58,UA,desktop,1,2025-11-23
1691,26,CZ,desktop,1,2024-10-18
1692,40,UA,mobile,0,2025-01-05
1693,27,CZ,mobile,0,2026-03-04
1694,36,UA,mobile,0,2024-01-29
1695,64,UA,mobile,1,2024-05-28
1696,22,UA,desktop,0,2026-02-17
1697,64,UA,mobile,0,2024-10-22
1698,69,PL,mobile,0,2024-01-11
1699,40,UA,mobile,0,2025-05-26
1700,47,PL,desktop,0,2025-11-06
1701,42,SK,mobile,0,2024-04-22
1702,45,SK,mobile,0,2024-07-05
1703,51,SK,mobile,0,2026-03-17
1704,62,HU,mobile,0,2026-01-13
1705,65,UA,desktop,0,2024-08-14
1706,64,UA,mobile,0,2024-11-05
1707,42,PL,desktop,1,2024-04-07
1708,27,SK,desktop,0,2024-02-24
1709,31,HU,tablet,0,2025-09-14
1710,59,UA,mobile,0,2025-10-25
1711,63,UA,mobile,0,2026-01-27
1712,47,UA,mobile,0,2025-02-09
1713,58,SK,mobile,0,2024-03-09
1714,42,CZ,desktop,0,2024-11-07
1715,31,UA,mobile,1,2024-10-15
1716,52,PL,mobile,0,2026-01-31
1717,69,CZ,desktop,0,2025-07-01
1718,65,SK,desktop,1,2026-01-20
1719,51,UA,mobile,0,2024-05-27
1720,27,SK,mobile,1,2025-04-11
1721,52,PL,mobile,0,2026-01-08
1722,28,SK,tablet,0,2024-08-31
1723,28,SK,desktop,0,2025-05-05
1724,38,UA,desktop,1,2026-04-28
1725,38,UA,tablet,0,2025-05-21
1726,39,CZ,mobile,0,2024-12-30
1727,62,UA,mobile,0,2025-04-26
1728,24,SK,mobile,0,2024-07-19
1729,34,CZ,desktop,1,2024-06-02
1730,19,SK,desktop,0,2025-03-25
1731,29,UA,mobile,1,2025-05-15
1732,59,UA,mobile,0,2024-03-13
1733,35,CZ,tablet,1,2025-12-13
1734,28,UA,mobile,0,2024-10-22
1735,33,CZ,desktop,1,2024-01-17
1736,66,SK,mobile,0,2025-10-02
1737,68,UA,mobile,1,2024-08-04
1738,35,SK,mobile,0,2024-03-01
1739,52,UA,desktop,0,2025-09-07
1740,70,UA,desktop,1,2024-02-11
1741,43,HU,mobile,0,2024-01-25
1742,33,HU,desktop,1,2024-02-08
1743,23,PL,desktop,0,2026-03-13
1744,61,HU,desktop,0,2024-05-10
1745,60,PL,mobile,1,2025-05-12
1746,64,UA,desktop,0,2024-08-16
1747,64,UA,mobile,0,2024-04-17
1748,65,HU,mobile,1,2024-06-20
1749,59,UA,mobile,0,2025-03-10
1750,29,PL,mobile,0,2025-04-22
1751,30,PL,desktop,0,2024-04-11
1752,21,CZ,mobile,1,2026-05-15
1753,56,PL,mobile,1,2025-06-07
1754,19,UA,desktop,1,2024-10-01
1755,43,UA,desktop,0,2025-09-04
1756,44,CZ,desktop,0,2024-02-13
1757,44,CZ,mobile,0,2026-03-27
1758,32,PL,desktop,0,2024-01-17
1759,25,CZ,mobile,0,2024-11-25
1760,24,UA,tablet,0,2025-07-22
1761,64,SK,desktop,1,2026-04-02
1762,63,PL,desktop,1,2025-05-11
1763,57,UA,mobile,0,2026-03-25
1764,29,PL,mobile,1,2024-01-12
1765,30,SK,mobile,1,2024-11-13
1766,60,SK,mobile,0,2025-08-14
1767,34,UA,mobile,0,2024-08-03
1768,34,CZ,desktop,0,2024-12-04
1769,53,UA,mobile,0,2026-02-14
1770,38,UA,desktop,0,2025-10-22
1771,25,PL,mobile,0,2024-03-21
1772,22,CZ,mobile,1,2025-12-27
1773,43,SK,desktop,0,2025-04-29
1774,33,UA,desktop,0,2025-01-08
1775,53,UA,mobile,0,2025-12-10
1776,45,PL,mobile,0,2024-07-18
1777,46,UA,desktop,0,2025-06-20
1778,64,UA,mobile,0,2025-04-10
1779,29,UA,mobile,1,2024-03-29
1780,54,PL,desktop,0,2024-09-24
1781,47,UA,mobile,1,2025-10-16
1782,40,PL,mobile,0,2025-07-24
1783,33,UA,tablet,0,2025-05-03
1784,31,UA,desktop,0,2026-05-26
1785,27,CZ,mobile,1,2025-06-21
1786,24,UA,mobile,1,2024-02-16
1787,62,CZ,mobile,0,2024-10-14
1788,69,UA,desktop,0,2026-02-16
1789,54,UA,desktop,0,2024-01-16
1790,46,UA,mobile,1,2025-12-11
1791,20,UA,mobile,0,2025-02-04
1792,32,PL,mobile,0,2026-03-04
1793,53,HU,mobile,0,2024-03-26
1794,64,UA,desktop,0,2024-09-06
1795,63,PL,mobile,1,2025-01-25
1796,69,CZ,mobile,0,2026-02-20
1797,36,PL,mobile,0,2024-11-30
1798,30,SK,mobile,0,2025-09-20
1799,59,UA,mobile,0,2025-06-02
1800,38,HU,desktop,0,2024-05-16
1801,54,UA,desktop,1,2026-06-01
1802,44,UA,tablet,0,2025-11-18
1803,69,SK,tablet,0,2026-04-19
1804,46,PL,desktop,0,2025-05-12
1805,37,PL,desktop,0,2026-04-06
1806,42,CZ,tablet,0,2025-12-27
1807,23,PL,mobile,1,2025-04-21
1808,53,UA,mobile,0,2025-08-16
1809,19,CZ,mobile,1,2024-08-10
1810,39,UA,desktop,0,2025-01-06
1811,49,SK,desktop,0,2025-02-05
1812,33,HU,mobile,0,2025-03-18
1813,35,UA,mobile,1,2025-05-04
1814,22,PL,mobile,1,2025-09-06
1815,53,UA,mobile,1,2024-09-29
1816,47,UA,mobile,1,2025-06-09
1817,62,HU,mobile,0,2024-06-07
1818,36,UA,mobile,0,2024-05-31
1819,40,PL,desktop,1,2025-09-11
1820,51,SK,desktop,1,2024-07-06
1821,30,SK,desktop,0,2026-03-23
1822,60,PL,desktop,0,2024-04-07
1823,46,PL,desktop,0,2024-05-10
1824,53,CZ,desktop,0,2026-03-15
1825,39,HU,desktop,0,2024-06-19
1826,69,CZ,desktop,0,2024-07-01
1827,69,PL,mobile,0,2024-12-29
1828,64,UA,mobile,1,2024-02-08
1829,53,UA,desktop,1,2025-06-10
1830,26,PL,mobile,1,2026-06-06
1831,56,HU,mobile,1,2025-05-11
1832,68,SK,mobile,0,2025-05-30
1833,36,HU,mobile,1,2024-12-14
1834,55,PL,tablet,0,2025-01-31
1835,23,SK,mobile,1,2025-12-22
1836,69,SK,mobile,0,2024-06-09
1837,64,CZ,mobile,1,2024-01-16
1838,32,UA,desktop,0,2025-05-07
1839,37,PL,desktop,0,2025-03-01
1840,26,SK,desktop,0,2024-04-17
1841,49,UA,desktop,0,2026-06-12
1842,21,HU,mobile,0,2025-03-25
1843,67,UA,mobile,0,2024-11-06
1844,35,CZ,mobile,1,2026-01-08
1845,22,CZ,desktop,0,2024-06-18
1846,37,CZ,desktop,0,2025-06-29
1847,40,PL,mobile,0,2025-02-17
1848,28,HU,mobile,0,2024-09-07
1849,54,CZ,mobile,0,2026-01-28
1850,39,UA,desktop,0,2026-02-19
1851,21,CZ,mobile,1,2024-05-20
1852,46,UA,mobile,0,2024-09-30
1853,61,UA,mobile,1,2025-02-19
1854,51,UA,desktop,1,2025-08-30
1855,30,SK,desktop,1,2026-01-08
1856,59,PL,mobile,0,2026-06-09
1857,26,CZ,desktop,0,2024-02-08
1858,59,UA,mobile,0,2026-03-24
1859,48,UA,tablet,1,2024-01-29
1860,24,HU,mobile,0,2025-04-21
1861,21,CZ,desktop,1,2024-11-13
1862,36,HU,mobile,0,2024-09-01
1863,59,UA,mobile,0,2026-01-17
1864,47,UA,desktop,0,2025-11-27
1865,48,SK,mobile,0,2024-09-28
1866,52,CZ,mobile,1,2025-03-15
1867,38,UA,mobile,0,2026-01-17
1868,48,UA,mobile,0,2024-08-26
1869,36,SK,mobile,0,2025-01-11
1870,48,PL,mobile,0,2024-09-22
1871,70,CZ,desktop,0,2024-12-24
1872,49,UA,desktop,0,2024-12-05
1873,19,UA,mobile,0,2025-01-23
1874,69,HU,desktop,0,2025-07-30
1875,27,UA,desktop,0,2025-11-19
1876,19,PL,mobile,0,2024-01-03
1877,19,SK,mobile,0,2025-03-04
1878,41,UA,desktop,1,2024-05-21
1879,34,UA,desktop,1,2025-01-10
1880,49,CZ,mobile,1,2025-10-31
1881,33,PL,mobile,1,2024-11-19
1882,33,PL,mobile,0,2024-05-25
1883,63,UA,tablet,0,2024-10-19
1884,56,PL,mobile,0,2025-10-26
1885,70,CZ,tablet,0,2025-03-07
1886,48,CZ,mobile,0,2025-12-05
1887,60,UA,mobile,1,2025-08-07
1888,41,CZ,mobile,0,2025-02-02
1889,18,HU,desktop,0,2026-03-27
1890,28,PL,mobile,0,2026-06-07
1891,38,CZ,mobile,0,2024-12-09
1892,21,PL,desktop,0,2024-05-19
1893,24,SK,tablet,1,2024-07-05
1894,43,HU,mobile,0,2026-03-15
1895,64,UA,mobile,1,2024-03-01
1896,67,PL,desktop,1,2025-01-14
1897,29,UA,desktop,0,2025-12-10
1898,48,UA,mobile,0,2026-03-17
1899,34,UA,tablet,1,2025-03-15
1900,50,SK,mobile,0,2024-11-14
1901,28,UA,desktop,0,2024-10-28
1902,45,PL,mobile,1,2024-12-09
1903,49,CZ,desktop,0,2024-01-11
1904,18,UA,mobile,0,2024-03-02
1905,64,HU,desktop,0,2026-04-24
1906,45,SK,tablet,0,2024-08-13
1907,70,PL,mobile,0,2024-06-01
1908,59,UA,mobile,0,2025-12-11
1909,24,UA,mobile,0,2025-07-17
1910,19,CZ,desktop,0,2026-02-10
1911,59,UA,tablet,1,2025-07-24
1912,41,CZ,desktop,1,2025-08-06
1913,21,SK,mobile,0,2025-10-21
1914,61,UA,tablet,0,2026-05-10
1915,36,SK,mobile,0,2025-07-28
1916,43,UA,mobile,0,2024-11-05
1917,28,HU,mobile,1,2026-06-03
1918,57,UA,mobile,0,2024-08-30
1919,67,CZ,desktop,0,2025-05-07
1920,60,UA,desktop,0,2024-12-31
1921,28,SK,mobile,1,2024-11-25
1922,62,PL,mobile,1,2024-04-16
1923,20,UA,mobile,0,2024-08-13
1924,29,PL,desktop,0,2026-04-04
1925,20,UA,mobile,0,2024-08-05
1926,59,CZ,mobile,0,2026-01-22
1927,44,SK,desktop,0,2025-05-20
1928,66,UA,desktop,1,2024-09-15
1929,19,UA,tablet,0,2026-06-06
1930,66,UA,tablet,1,2026-02-12
1931,33,PL,desktop,1,2025-05-31
1932,19,UA,mobile,0,2026-02-11
1933,47,UA,desktop,0,2024-02-23
1934,37,UA,mobile,1,2024-02-16
1935,55,PL,desktop,0,2025-12-27
1936,45,HU,mobile,0,2025-11-19
1937,42,UA,desktop,0,2025-06-04
1938,49,PL,mobile,0,2024-04-08
1939,27,SK,mobile,0,2024-01-20
1940,59,CZ,desktop,0,2026-06-08
1941,57,UA,mobile,0,2026-01-22
1942,50,CZ,tablet,0,2025-07-26
1943,30,SK,mobile,0,2026-06-09
1944,58,UA,desktop,0,2025-05-04
1945,59,PL,tablet,0,2025-02-22
1946,64,UA,desktop,0,2025-11-20
1947,54,UA,mobile,0,2026-04-29
1948,33,UA,mobile,1,2024-03-02
1949,62,CZ,mobile,1,2024-05-24
1950,39,UA,desktop,1,2024-08-03
1951,37,PL,desktop,1,2024-01-03
1952,67,PL,tablet,0,2024-06-08
1953,60,PL,mobile,0,2026-01-08
1954,44,CZ,mobile,0,2026-02-19
1955,58,UA,mobile,1,2024-04-29
1956,33,HU,desktop,1,2026-06-11
1957,51,PL,mobile,0,2024-03-29
1958,49,PL,mobile,0,2024-11-24
1959,43,SK,desktop,0,2025-08-02
1960,42,UA,mobile,0,2024-12-22
1961,19,UA,desktop,0,2025-09-01
1962,29,CZ,mobile,1,2024-09-23
1963,57,PL,mobile,0,2025-09-08
1964,26,SK,mobile,1,2024-11-18
1965,29,HU,desktop,0,2025-09-26
1966,43,UA,mobile,0,2025-06-24
1967,26,UA,mobile,1,2025-10-10
1968,27,UA,mobile,0,2024-07-13
1969,49,UA,mobile,0,2026-01-07
1970,51,SK,desktop,0,2024-11-27
1971,65,SK,mobile,1,2024-06-18
1972,37,PL,tablet,0,2025-06-04
1973,56,UA,mobile,0,2025-04-07
1974,19,UA,desktop,0,2024-02-09
1975,18,UA,desktop,1,2025-06-20
1976,68,SK,desktop,1,2024-09-17
1977,53,UA,desktop,0,2025-01-29
1978,41,SK,mobile,0,2024-08-13
1979,44,CZ,desktop,1,2024-05-03
1980,19,CZ,mobile,0,2024-02-07
1981,48,PL,mobile,0,2024-11-23
1982,31,CZ,desktop,0,2024-09-07
1983,19,CZ,mobile,0,2024-06-24
1984,46,SK,desktop,0,2025-08-24
1985,32,PL,mobile,0,2025-03-29
1986,29,PL,mobile,0,2024-02-06
1987,54,CZ,tablet,1,2024-11-11
1988,45,UA,desktop,0,2025-11-18
1989,37,PL,desktop,0,2026-03-06
1990,56,HU,desktop,1,2025-08-15
1991,41,UA,tablet,1,2024-04-23
1992,38,UA,mobile,0,2024-02-09
1993,27,UA,desktop,0,2024-10-27
1994,63,CZ,mobile,0,2024-08-11
1995,31,UA,mobile,0,2024-11-13
1996,54,CZ,mobile,0,2024-12-14
1997,35,UA,mobile,0,2024-04-24
1998,41,UA,desktop,0,2025-11-28
1999,31,CZ,desktop,1,2024-11-18
2000,51,UA,desktop,0,2025-07-21
2001,29,HU,desktop,0,2024-02-09
2002,39,UA,mobile,0,2026-05-15
2003,23,PL,mobile,0,2024-02-09
2004,53,UA,mobile,0,2026-05-08
2005,62,UA,desktop,1,2026-01-18
2006,53,HU,mobile,0,2024-10-15
2007,39,SK,mobile,1,2024-09-18
2008,31,UA,tablet,0,2024-08-03
2009,33,PL,desktop,0,2024-05-26
2010,53,CZ,desktop,0,2024-12-01
2011,42,UA,desktop,0,2024-06-16
2012,49,UA,mobile,1,2024-04-01
2013,50,HU,mobile,1,2024-12-18
2014,62,HU,desktop,0,2025-07-24
2015,53,HU,desktop,1,2025-07-24
2016,37,SK,desktop,1,2026-03-26
2017,35,CZ,mobile,0,2025-11-11
2018,55,UA,desktop,1,2026-02-19
2019,20,UA,mobile,0,2024-12-28
2020,40,UA,mobile,1,2025-07-10
2021,49,CZ,mobile,0,2024-12-10
2022,62,SK,mobile,0,2025-11-23
2023,33,SK,mobile,0,2024-06-18
2024,22,HU,mobile,0,2024-12-21
2025,21,SK,desktop,1,2024-07-09
2026,38,HU,desktop,0,2025-10-28
2027,57,UA,mobile,0,2025-02-25
