session_id,customer_id,session_date,duration_minutes,pages_viewed,device,traffic_source,converted
46030,1587,2025-06-02,9.4,7,desktop,direct,0
46031,4247,2024-11-18,58.0,8,mobile,organic,0
46032,4773,2025-03-30,9.3,7,desktop,direct,0
46033,2991,2026-05-06,6.0,7,mobile,direct,0
46034,34,2025-08-19,1.6,6,mobile,organic,0
46035,3595,2025-03-30,17.3,7,desktop,social,0
46036,4896,2025-12-22,8.5,2,mobile,organic,0
46037,462,2024-12-27,5.5,4,mobile,social,1
46038,3356,2026-05-28,18.9,8,tablet,email,1
46039,691,2024-11-17,2.2,5,desktop,paid,0
46040,1965,2026-03-10,23.7,5,mobile,social,0
46041,4012,2026-05-31,10.8,8,mobile,organic,0
46042,4015,2025-02-20,6.9,10,desktop,organic,0
46043,4997,2024-08-26,18.7,9,desktop,paid,1
46044,1830,2026-05-18,36.0,5,mobile,social,0
46045,3938,2024-12-23,11.1,9,mobile,paid,0
46046,1353,2024-11-27,12.5,8,desktop,paid,1
46047,3425,2025-05-17,12.0,7,mobile,paid,0
46048,4305,2025-05-02,34.9,3,mobile,paid,0
46049,435,2024-11-27,9.1,3,desktop,direct,0
46050,4225,2024-06-27,11.4,6,tablet,organic,0
46051,1827,2025-11-28,11.6,5,desktop,social,0
46052,1605,2025-11-16,36.5,5,tablet,social,0
46053,176,2025-10-20,6.0,4,desktop,social,0
46054,3178,2025-10-29,28.1,6,mobile,organic,0
46055,4032,2025-03-05,5.5,5,mobile,social,0
46056,1816,2024-12-04,2.7,10,desktop,organic,0
46057,1462,2025-05-11,16.6,2,mobile,email,0
46058,4751,2026-01-15,2.9,8,mobile,email,0
46059,2036,2026-06-04,3.4,5,tablet,direct,0
46060,1972,2026-05-17,3.8,6,mobile,email,0
46061,4113,2025-07-20,25.3,6,mobile,paid,1
46062,2032,2025-09-13,3.8,8,desktop,organic,1
46063,4710,2025-08-02,38.5,4,mobile,direct,0
46064,439,2026-07-20,29.4,8,tablet,direct,0
46065,1792,2025-07-03,5.3,10,tablet,organic,0
46066,291,2025-01-12,11.5,7,mobile,direct,0
46067,2128,2026-05-07,4.7,7,desktop,organic,0
46068,270,2025-06-07,2.3,3,mobile,paid,0
46069,4827,2025-09-19,1.6,9,mobile,organic,0
46070,1785,2026-01-11,31.5,5,mobile,social,1
46071,3704,2026-07-18,21.6,4,desktop,organic,0
46072,1784,2026-02-18,21.5,8,desktop,paid,0
46073,884,2026-03-26,1.3,2,mobile,organic,1
46074,2978,2026-05-14,4.9,8,mobile,direct,0
46075,3870,2026-06-18,3.2,5,mobile,social,0
46076,115,2025-09-13,28.2,7,mobile,paid,0
46077,361,2025-08-04,2.0,11,mobile,organic,0
46078,4391,2024-10-05,3.0,8,desktop,paid,0
46079,4754,2025-07-10,8.5,6,mobile,social,0
46080,513,2025-10-29,4.9,5,mobile,paid,1
46081,4329,2025-05-29,3.0,4,desktop,organic,0
46082,1611,2025-12-18,1.4,4,desktop,direct,1
46083,3044,2024-08-15,12.3,5,desktop,organic,0
46084,1944,2025-08-16,47.9,10,desktop,direct,0
46085,4577,2026-04-06,4.9,5,tablet,organic,0
46086,1687,2024-08-10,22.7,8,desktop,organic,0
46087,4410,2025-05-14,16.9,5,desktop,direct,0
46088,1277,2025-01-26,13.6,3,desktop,social,0
46089,3405,2026-01-25,65.9,3,mobile,organic,0
46090,3151,2024-12-16,1.9,6,desktop,social,0
46091,2831,2025-10-05,1.4,11,mobile,paid,0
46092,1419,2025-10-28,4.4,7,mobile,paid,0
46093,4472,2024-09-19,17.6,7,tablet,paid,0
46094,3999,2024-10-28,1.8,2,mobile,email,0
46095,149,2025-02-28,5.1,5,desktop,paid,0
46096,1957,2024-08-08,3.3,4,mobile,paid,0
46097,4214,2026-08-01,6.8,6,mobile,paid,0
46098,780,2025-03-06,21.8,4,desktop,organic,0
46099,4288,2025-11-28,27.1,10,mobile,direct,1
46100,2028,2026-04-18,4.9,5,desktop,organic,0
46101,3879,2025-02-27,4.4,4,mobile,social,1
46102,1712,2024-07-25,19.5,4,desktop,paid,0
46103,4119,2026-05-28,23.0,6,desktop,organic,1
46104,951,2026-04-15,13.0,7,mobile,direct,0
46105,106,2025-09-08,4.3,7,desktop,direct,0
46106,184,2026-06-24,3.9,5,desktop,paid,0
46107,515,2026-03-03,23.6,8,mobile,organic,1
46108,107,2025-11-20,2.1,4,tablet,paid,0
46109,3557,2025-04-20,19.7,3,mobile,social,0
46110,694,2026-04-24,1.4,6,desktop,email,1
46111,3519,2024-11-29,19.3,6,desktop,email,1
46112,3180,2024-08-20,4.3,6,desktop,direct,0
46113,645,2024-06-27,11.4,3,desktop,direct,1
46114,2122,2026-04-09,8.9,3,mobile,organic,0
46115,2737,2024-10-07,11.1,4,mobile,paid,0
46116,4730,2024-07-07,2.7,6,tablet,paid,1
46117,1801,2025-03-22,18.6,5,desktop,direct,0
46118,631,2025-06-07,14.4,10,mobile,organic,0
46119,4841,2024-11-18,8.5,7,mobile,social,1
46120,3522,2024-09-05,7.0,8,tablet,social,0
46121,50,2025-04-13,8.3,8,mobile,social,0
46122,3121,2024-11-07,7.2,12,mobile,organic,0
46123,1297,2025-02-17,11.4,2,mobile,paid,1
46124,3556,2024-07-03,8.7,4,tablet,social,0
46125,4105,2024-12-04,31.5,6,mobile,direct,0
46126,4012,2026-01-31,9.1,6,mobile,direct,0
46127,4949,2025-05-07,1.7,3,mobile,organic,0
46128,425,2024-09-24,10.1,5,desktop,organic,1
46129,3703,2025-01-15,2.7,4,desktop,email,0
46130,1484,2025-09-05,3.1,2,mobile,organic,1
46131,3388,2025-03-21,9.1,1,desktop,social,0
46132,2575,2025-12-27,12.4,7,desktop,paid,1
46133,1315,2025-02-17,4.0,8,desktop,email,0
46134,4002,2025-11-02,3.3,2,mobile,social,0
46135,3375,2024-10-07,9.9,9,mobile,direct,1
46136,2990,2024-09-01,13.8,3,desktop,social,0
46137,1123,2024-09-26,2.4,4,mobile,social,0
46138,3773,2025-02-11,16.6,6,mobile,social,1
46139,3435,2024-08-12,3.0,8,mobile,social,0
46140,1935,2024-10-05,12.3,8,mobile,direct,0
46141,3609,2026-04-09,3.9,7,tablet,email,0
46142,3778,2024-10-24,4.1,6,tablet,organic,1
46143,3600,2026-01-21,18.5,6,mobile,organic,0
46144,11,2026-01-09,10.2,7,mobile,direct,0
46145,2138,2025-01-21,12.3,8,desktop,direct,0
46146,1169,2025-07-29,1.9,5,mobile,direct,0
46147,2558,2025-05-01,6.9,7,desktop,organic,0
46148,3974,2025-03-16,9.0,10,desktop,organic,0
46149,2270,2026-05-28,19.6,8,tablet,direct,0
46150,162,2025-08-30,12.9,4,mobile,organic,0
46151,1199,2025-12-06,4.9,3,mobile,organic,0
46152,4414,2026-05-21,9.0,6,mobile,social,0
46153,3948,2025-12-29,18.0,8,mobile,organic,0
46154,1449,2025-04-17,17.4,9,desktop,organic,0
46155,209,2025-07-03,7.6,6,desktop,direct,0
46156,706,2025-03-06,4.2,3,mobile,organic,0
46157,1674,2025-12-26,5.1,10,mobile,paid,0
46158,1035,2025-10-03,5.6,2,mobile,direct,0
46159,72,2025-11-19,33.0,6,desktop,direct,0
46160,2382,2024-11-18,12.1,7,desktop,organic,0
46161,132,2025-05-27,1.5,7,mobile,organic,1
46162,1689,2024-11-03,20.6,6,desktop,email,0
46163,2904,2025-10-18,2.8,2,tablet,social,0
46164,294,2024-10-08,17.2,4,mobile,direct,1
46165,2201,2024-09-29,11.2,5,desktop,email,0
46166,4274,2026-01-16,13.4,6,mobile,organic,0
46167,770,2026-04-02,9.2,6,mobile,direct,0
46168,854,2025-09-09,8.0,3,mobile,direct,0
46169,3843,2024-12-01,8.1,7,mobile,organic,0
46170,4852,2024-09-21,11.9,8,mobile,email,0
46171,468,2024-06-11,17.3,4,mobile,direct,0
46172,3832,2025-07-24,2.3,5,mobile,organic,0
46173,135,2024-10-27,22.7,3,tablet,email,0
46174,4720,2025-07-18,4.0,8,desktop,email,1
46175,1159,2025-05-08,2.1,5,tablet,organic,0
46176,2311,2025-07-31,5.2,4,mobile,social,0
46177,70,2025-09-22,8.4,2,desktop,organic,0
46178,3210,2025-09-14,9.6,2,desktop,direct,1
46179,2928,2026-06-08,14.0,5,mobile,organic,0
46180,2574,2026-03-08,32.6,7,mobile,organic,0
46181,3865,2025-05-12,9.0,6,desktop,direct,0
46182,244,2025-10-26,16.3,7,mobile,paid,0
46183,224,2025-04-21,81.5,5,mobile,organic,1
46184,704,2025-11-18,6.3,11,mobile,social,0
46185,2081,2024-09-16,2.4,7,desktop,social,0
46186,230,2026-01-20,25.9,4,mobile,email,0
46187,3743,2026-02-26,6.4,3,mobile,email,0
46188,3802,2026-07-29,2.0,10,desktop,email,0
46189,3546,2024-08-23,10.5,7,mobile,paid,0
46190,775,2026-01-21,67.1,4,mobile,paid,0
46191,632,2025-04-01,11.2,4,mobile,paid,0
46192,4244,2026-04-28,4.8,8,mobile,organic,0
46193,2451,2025-06-18,4.3,8,mobile,paid,0
46194,4391,2024-11-19,4.7,5,desktop,paid,0
46195,2462,2025-01-06,28.8,4,mobile,organic,0
46196,2534,2025-11-04,11.5,8,desktop,direct,0
46197,833,2024-08-25,12.8,8,mobile,paid,0
46198,4779,2026-03-12,5.8,2,tablet,paid,0
46199,4682,2025-07-19,15.5,5,mobile,social,0
46200,3417,2026-04-02,6.6,8,mobile,paid,0
46201,2257,2024-10-07,18.8,9,desktop,organic,0
46202,1948,2026-05-27,3.4,6,mobile,organic,0
46203,4240,2026-08-04,3.8,5,mobile,direct,0
46204,3382,2024-07-04,11.4,6,desktop,organic,0
46205,4810,2024-09-21,17.2,6,desktop,organic,0
46206,2975,2026-07-24,7.4,12,mobile,social,0
46207,4571,2026-03-03,17.5,10,mobile,social,0
46208,940,2024-08-18,12.2,4,desktop,paid,0
46209,3920,2025-12-14,2.1,7,mobile,email,0
46210,4319,2024-08-19,5.4,6,desktop,paid,0
46211,830,2025-12-08,4.7,3,mobile,email,0
46212,4490,2026-01-24,17.2,8,mobile,social,1
46213,2314,2025-05-13,11.1,7,desktop,organic,0
46214,2895,2025-08-08,4.3,8,mobile,organic,0
46215,3419,2026-01-14,15.9,6,tablet,organic,0
46216,881,2024-11-12,6.4,3,mobile,social,0
46217,3015,2025-12-18,8.3,8,mobile,social,0
46218,242,2024-08-25,29.7,6,mobile,social,1
46219,1823,2026-06-08,5.2,5,mobile,email,0
46220,1858,2025-07-03,2.2,5,desktop,email,1
46221,4444,2025-09-17,1.7,8,mobile,direct,1
46222,3415,2024-12-15,1.6,4,mobile,paid,0
46223,1026,2025-08-17,4.5,6,desktop,social,0
46224,4113,2025-10-12,22.8,8,desktop,paid,0
46225,4341,2025-06-16,1.3,8,mobile,paid,0
46226,3740,2026-01-13,40.0,4,mobile,email,0
46227,263,2024-09-02,8.4,10,tablet,paid,1
46228,4113,2024-07-03,10.1,4,mobile,paid,1
46229,4261,2024-09-25,20.8,6,mobile,organic,0
46230,1061,2026-01-06,12.1,5,desktop,organic,0
46231,2,2025-08-13,2.5,7,mobile,organic,0
46232,2174,2024-07-19,9.1,4,desktop,email,1
46233,4003,2025-02-05,2.7,5,desktop,email,0
46234,4222,2025-09-13,20.3,5,desktop,direct,1
46235,448,2025-01-04,25.5,5,desktop,organic,0
46236,4735,2024-06-17,11.7,6,desktop,paid,1
46237,2527,2026-06-21,17.0,5,mobile,organic,0
46238,3010,2025-02-11,3.0,7,mobile,social,1
46239,4037,2026-04-24,2.8,6,desktop,organic,0
46240,1698,2025-01-14,1.6,7,tablet,direct,0
46241,2768,2025-01-12,48.9,5,mobile,organic,0
46242,4090,2026-03-29,30.4,5,desktop,direct,0
46243,2201,2025-01-24,6.3,6,mobile,paid,0
46244,4745,2026-04-10,7.7,9,desktop,email,0
46245,4963,2026-03-19,13.6,4,mobile,organic,0
46246,3,2026-06-11,5.9,4,mobile,direct,0
46247,2878,2025-02-26,1.8,2,desktop,paid,0
46248,2690,2026-01-22,13.0,11,mobile,email,0
46249,3919,2025-09-23,9.5,8,mobile,direct,1
46250,2320,2026-02-18,29.8,6,mobile,social,0
46251,4419,2025-10-17,7.7,8,desktop,direct,0
46252,3225,2024-08-04,5.4,11,desktop,direct,0
46253,2080,2026-03-24,5.9,4,mobile,direct,0
46254,53,2026-06-28,19.3,6,tablet,social,0
46255,3399,2026-06-04,14.9,7,mobile,direct,0
46256,3249,2025-10-04,20.6,8,desktop,paid,0
46257,2152,2025-04-16,22.3,5,desktop,social,0
46258,3622,2025-12-19,19.7,2,desktop,social,0
46259,461,2025-01-15,12.3,5,mobile,social,1
46260,1393,2025-06-08,2.5,2,mobile,direct,0
46261,2271,2026-07-05,4.2,2,desktop,organic,0
46262,3822,2024-07-03,1.2,16,mobile,email,0
46263,1043,2025-08-11,10.6,5,mobile,social,0
46264,978,2025-04-06,17.8,10,mobile,paid,0
46265,3760,2024-11-06,13.0,2,desktop,email,0
46266,1499,2025-12-11,24.6,4,desktop,social,0
46267,2073,2024-09-21,31.6,6,mobile,direct,1
46268,3266,2025-03-13,24.8,7,mobile,social,1
46269,3356,2026-02-28,1.2,8,desktop,paid,1
46270,581,2024-12-10,22.2,8,desktop,paid,0
46271,26,2026-05-04,42.6,7,mobile,email,0
46272,3795,2025-10-18,1.5,4,mobile,paid,0
46273,4121,2024-10-10,11.2,9,desktop,organic,0
46274,4717,2024-12-10,5.6,5,desktop,organic,0
46275,3471,2024-08-09,5.1,11,desktop,organic,1
46276,1120,2024-11-24,3.1,6,desktop,paid,1
46277,2428,2025-01-19,2.6,6,tablet,email,0
46278,2580,2025-08-03,19.5,5,desktop,paid,0
46279,3533,2025-08-02,11.2,4,mobile,direct,0
46280,4353,2025-02-06,34.6,5,desktop,paid,0
46281,1057,2026-08-04,14.1,8,desktop,paid,0
46282,1149,2025-03-17,1.1,9,tablet,organic,0
46283,904,2024-11-30,17.8,4,mobile,paid,0
46284,284,2024-11-27,11.5,10,mobile,social,0
46285,3821,2026-06-24,1.6,7,mobile,social,0
46286,3791,2025-02-13,1.2,4,desktop,social,0
46287,2803,2024-11-07,51.4,6,mobile,direct,0
46288,3234,2024-08-17,17.0,4,tablet,direct,0
46289,4987,2025-07-10,7.0,5,desktop,email,0
46290,2717,2024-09-11,3.5,9,mobile,social,0
46291,3662,2025-11-18,3.8,4,desktop,organic,0
46292,4361,2025-05-15,35.2,5,mobile,social,0
46293,2732,2024-06-20,12.9,2,mobile,email,0
46294,3959,2026-02-22,16.5,6,mobile,social,0
46295,1903,2025-06-16,26.9,2,desktop,email,0
46296,2347,2025-09-16,25.9,8,mobile,direct,0
46297,4888,2024-09-04,3.0,5,desktop,paid,0
46298,1010,2026-04-07,3.4,6,mobile,direct,1
46299,930,2025-04-22,13.8,1,mobile,organic,0
46300,3189,2025-11-07,4.3,6,mobile,email,1
46301,1653,2024-10-25,11.0,3,desktop,paid,1
46302,1957,2025-04-30,1.9,4,mobile,social,0
46303,542,2026-04-02,11.6,7,mobile,direct,0
46304,2540,2024-10-31,11.8,6,mobile,social,0
46305,3799,2025-09-20,28.4,6,tablet,paid,0
46306,93,2026-01-09,6.5,6,desktop,paid,1
46307,618,2026-04-14,15.4,6,desktop,organic,0
46308,629,2026-02-10,12.2,4,mobile,organic,0
46309,4553,2026-04-08,21.3,4,desktop,direct,0
46310,3931,2026-03-30,2.9,6,desktop,organic,0
46311,2059,2026-05-10,6.3,5,desktop,organic,0
46312,2199,2025-09-07,15.9,8,desktop,organic,0
46313,680,2025-05-19,1.0,5,desktop,social,0
46314,263,2025-02-10,8.6,4,desktop,paid,0
46315,2237,2026-02-16,2.2,6,tablet,direct,0
46316,2556,2025-04-25,4.2,7,desktop,direct,0
46317,1547,2025-03-06,32.1,6,mobile,organic,0
46318,1397,2025-05-04,5.0,5,mobile,paid,1
46319,4488,2024-08-22,49.0,10,desktop,organic,0
46320,214,2025-06-27,12.4,3,mobile,social,0
46321,2472,2025-04-05,27.9,3,mobile,email,0
46322,2281,2025-03-01,2.6,7,desktop,organic,0
46323,1242,2024-11-26,28.7,10,desktop,email,0
46324,4719,2025-03-28,8.3,7,mobile,paid,0
46325,3069,2025-08-03,38.6,2,desktop,organic,0
46326,2015,2025-05-14,17.4,5,mobile,organic,0
46327,3724,2025-05-06,5.9,7,tablet,paid,0
46328,1762,2025-02-26,1.3,9,mobile,direct,0
46329,1746,2024-12-15,9.2,8,mobile,social,0
46330,3763,2025-07-05,9.8,5,mobile,organic,0
46331,2378,2026-03-15,5.4,5,desktop,organic,0
46332,874,2025-08-05,28.0,6,mobile,email,0
46333,2177,2025-07-07,12.9,11,desktop,organic,0
46334,3610,2026-07-15,16.3,4,tablet,organic,0
46335,3238,2025-09-14,6.2,5,desktop,organic,0
46336,3145,2026-03-17,7.9,3,tablet,paid,0
46337,3737,2026-04-01,10.6,8,mobile,social,0
46338,2173,2026-04-23,28.8,4,mobile,social,0
46339,1170,2025-08-14,10.4,4,desktop,direct,0
46340,889,2024-10-12,48.7,3,mobile,organic,1
46341,4355,2024-10-18,22.8,5,mobile,paid,0
46342,2143,2025-09-18,52.6,2,desktop,direct,0
46343,1672,2026-03-30,25.7,4,desktop,social,1
46344,4988,2026-06-19,2.2,7,mobile,direct,0
46345,2794,2025-10-17,14.0,8,desktop,paid,1
46346,854,2025-07-03,6.0,8,mobile,direct,0
46347,2280,2024-07-29,11.3,7,mobile,direct,0
46348,1830,2025-09-14,6.1,8,mobile,organic,0
46349,4998,2026-02-11,1.3,6,mobile,social,0
46350,311,2026-07-11,1.6,8,tablet,direct,0
46351,4136,2025-11-11,13.4,4,tablet,direct,0
46352,728,2025-01-05,26.6,6,mobile,organic,0
46353,1832,2024-12-28,2.5,4,mobile,email,1
46354,4932,2025-12-06,6.7,4,desktop,direct,0
46355,4717,2026-04-02,10.8,9,desktop,paid,1
46356,2302,2024-11-28,47.9,9,mobile,organic,0
46357,680,2026-06-09,6.6,5,mobile,social,0
46358,2525,2024-09-18,1.3,2,mobile,organic,0
46359,1380,2025-06-30,4.2,5,mobile,direct,1
46360,2951,2025-12-12,8.0,4,mobile,social,0
46361,656,2025-10-02,1.6,7,tablet,direct,1
46362,2356,2025-06-02,6.8,6,desktop,social,0
46363,878,2024-06-12,5.4,5,mobile,direct,0
46364,199,2024-07-09,25.5,5,desktop,paid,0
46365,2232,2025-08-11,34.0,8,desktop,direct,1
46366,418,2024-06-23,5.5,6,desktop,organic,0
46367,3468,2024-10-21,15.3,2,mobile,paid,0
46368,2888,2026-04-15,4.3,7,mobile,social,1
46369,1184,2025-05-02,10.2,5,mobile,email,1
46370,433,2025-03-03,2.7,8,desktop,organic,0
46371,1018,2025-01-09,12.2,7,mobile,paid,1
46372,2873,2025-08-16,6.2,6,mobile,paid,0
46373,1177,2024-07-30,9.7,6,mobile,organic,0
46374,3013,2025-09-25,21.1,6,desktop,paid,0
46375,819,2026-05-06,15.0,8,tablet,paid,0
46376,588,2025-07-07,2.9,4,desktop,paid,0
46377,3223,2024-09-16,7.9,6,desktop,email,0
46378,4904,2025-08-31,4.6,4,mobile,social,1
46379,1577,2026-06-23,9.4,5,desktop,paid,1
46380,295,2026-05-01,7.5,7,mobile,social,0
46381,2655,2026-06-16,11.7,4,mobile,paid,0
46382,1366,2026-06-02,4.2,5,mobile,paid,0
46383,2277,2025-10-09,9.2,7,desktop,direct,1
46384,2972,2026-07-21,27.2,5,desktop,direct,0
46385,291,2026-02-17,5.3,12,desktop,paid,0
46386,1756,2024-12-14,8.8,5,desktop,social,0
46387,4650,2025-10-23,8.3,5,mobile,email,0
46388,1204,2025-10-09,21.7,5,mobile,social,0
46389,4871,2025-10-08,6.0,7,desktop,email,0
46390,3991,2026-07-17,8.3,3,mobile,organic,1
46391,4603,2025-06-06,20.4,4,tablet,social,0
46392,3399,2026-06-22,13.7,5,mobile,email,0
46393,2008,2025-12-10,5.6,3,mobile,organic,0
46394,1884,2025-02-18,4.1,6,tablet,paid,0
46395,1763,2024-09-03,24.4,6,mobile,email,0
46396,1836,2024-12-01,16.4,9,mobile,organic,0
46397,2180,2025-05-02,13.9,9,desktop,social,0
46398,1742,2024-06-06,10.7,6,desktop,direct,0
46399,541,2026-04-11,12.2,8,desktop,paid,0
46400,2193,2025-07-26,32.0,4,mobile,social,0
46401,4050,2026-03-27,25.7,7,desktop,direct,0
46402,3965,2024-08-20,41.1,4,mobile,paid,0
46403,1189,2025-08-02,32.8,4,mobile,direct,0
46404,241,2025-03-11,7.5,8,tablet,social,0
46405,370,2024-06-13,35.1,6,mobile,direct,0
46406,4362,2024-09-08,2.6,6,tablet,organic,0
46407,1679,2024-12-17,11.4,8,desktop,organic,0
46408,3998,2026-03-09,4.4,6,tablet,paid,0
46409,1596,2026-08-05,2.6,8,desktop,organic,0
46410,1680,2025-01-03,9.1,5,desktop,social,1
46411,3298,2025-10-10,5.8,3,desktop,paid,0
46412,3598,2026-06-20,34.4,5,desktop,organic,0
46413,3572,2024-07-07,43.5,8,desktop,organic,0
46414,4526,2024-06-25,16.0,5,mobile,social,0
46415,3918,2025-09-12,1.3,7,mobile,paid,0
46416,4731,2025-04-22,4.7,8,desktop,organic,0
46417,4168,2026-06-16,4.0,6,mobile,paid,0
46418,3575,2024-06-29,5.3,5,mobile,direct,1
46419,679,2025-08-03,58.5,7,mobile,email,0
46420,3299,2025-06-15,12.3,5,mobile,paid,0
46421,967,2026-06-16,23.9,6,desktop,email,0
46422,1385,2024-07-18,28.2,5,mobile,direct,0
46423,505,2025-12-08,32.2,4,mobile,social,0
46424,3181,2024-11-02,2.4,5,tablet,organic,0
46425,2026,2025-03-11,38.0,8,desktop,direct,1
46426,4398,2024-06-08,2.0,3,desktop,organic,0
46427,2176,2024-12-28,5.5,2,mobile,organic,1
46428,3733,2026-06-03,18.8,7,desktop,organic,0
46429,3296,2025-05-15,5.9,6,mobile,organic,0
46430,559,2025-03-27,7.8,4,mobile,direct,0
46431,1515,2026-02-27,2.9,10,mobile,social,0
46432,747,2026-02-13,8.2,7,tablet,social,0
46433,4125,2024-09-30,5.3,8,mobile,direct,0
46434,889,2025-07-09,6.5,6,desktop,direct,1
46435,3216,2026-02-23,15.2,9,mobile,social,0
46436,4970,2025-12-05,21.6,2,mobile,social,0
46437,1304,2025-03-07,12.8,7,desktop,direct,0
46438,4540,2025-07-05,5.2,4,mobile,direct,0
46439,905,2025-12-08,14.8,11,mobile,organic,0
46440,446,2025-08-13,7.9,7,mobile,direct,0
46441,1748,2024-09-13,1.1,4,tablet,direct,0
46442,4234,2026-02-17,4.8,10,desktop,social,0
46443,2755,2026-06-12,7.8,6,mobile,paid,0
46444,1333,2026-02-02,4.9,5,desktop,direct,0
46445,4026,2025-03-05,6.6,4,mobile,direct,1
46446,969,2024-10-13,32.1,6,tablet,paid,0
46447,3608,2025-06-19,2.1,6,tablet,organic,1
46448,62,2026-04-21,56.9,5,desktop,direct,0
46449,1753,2025-10-21,8.1,9,mobile,organic,0
46450,3194,2025-12-03,1.5,4,mobile,paid,0
46451,4436,2025-11-04,6.1,7,tablet,direct,0
46452,694,2024-09-28,14.1,4,mobile,paid,0
46453,1896,2026-05-02,15.6,5,mobile,email,0
46454,4156,2024-11-02,3.1,3,mobile,direct,0
46455,558,2025-01-31,12.2,4,desktop,organic,0
46456,4064,2024-10-10,6.3,5,mobile,social,0
46457,1376,2026-04-06,24.5,4,desktop,organic,0
46458,3180,2025-02-08,6.6,10,mobile,email,0
46459,4334,2026-03-19,9.6,7,mobile,organic,0
46460,3994,2024-08-30,3.1,10,mobile,organic,0
46461,2258,2025-02-07,39.9,6,mobile,email,0
46462,3681,2025-12-25,3.5,7,desktop,paid,1
46463,2033,2024-07-18,5.8,7,tablet,email,0
46464,1584,2024-06-30,9.1,5,mobile,paid,0
46465,297,2024-11-22,15.3,4,desktop,organic,1
46466,2817,2024-10-31,2.6,5,mobile,organic,0
46467,3834,2025-04-09,1.2,2,mobile,direct,0
46468,437,2025-02-04,13.1,4,tablet,paid,0
46469,3115,2025-05-28,10.4,4,tablet,organic,0
46470,2962,2026-02-23,13.3,6,mobile,direct,0
46471,1956,2026-05-29,31.4,6,desktop,organic,0
46472,224,2025-02-15,4.4,8,mobile,paid,1
46473,4893,2025-09-29,13.4,5,mobile,social,0
46474,4447,2026-04-20,15.5,5,mobile,social,1
46475,3654,2025-03-13,13.4,6,mobile,paid,0
46476,3993,2024-09-23,4.8,3,desktop,paid,1
46477,4342,2025-08-10,12.3,4,desktop,social,1
46478,4054,2024-10-04,42.6,7,mobile,paid,1
46479,3609,2025-06-10,6.7,7,desktop,organic,0
46480,4890,2026-04-19,3.8,2,mobile,direct,1
46481,4162,2024-12-30,4.4,5,desktop,organic,0
46482,1573,2024-12-12,10.5,7,tablet,direct,0
46483,4582,2026-01-07,9.7,4,mobile,email,0
46484,379,2025-11-29,3.8,4,tablet,organic,1
46485,542,2025-03-17,24.1,5,mobile,social,1
46486,3767,2025-10-05,7.6,9,desktop,paid,0
46487,3290,2024-09-05,29.0,9,desktop,social,1
46488,2151,2026-05-26,17.9,7,tablet,social,0
46489,2714,2025-03-19,14.4,9,mobile,organic,0
46490,73,2024-12-21,17.0,6,desktop,paid,1
46491,805,2026-07-28,3.4,5,mobile,direct,0
46492,1418,2025-11-13,13.2,7,desktop,paid,0
46493,2981,2024-06-15,16.2,8,mobile,social,0
46494,537,2024-08-30,1.8,6,mobile,paid,0
46495,824,2024-10-23,51.8,8,mobile,paid,0
46496,4077,2026-03-08,67.9,5,desktop,paid,0
46497,836,2025-10-12,7.5,5,desktop,direct,0
46498,12,2025-10-25,23.1,9,tablet,social,0
46499,2956,2025-06-21,5.7,8,mobile,email,1
46500,3638,2025-06-01,13.4,6,desktop,social,0
46501,4614,2024-08-02,1.7,9,desktop,paid,0
46502,3771,2025-02-26,2.4,6,mobile,organic,0
46503,3301,2026-03-14,5.6,13,mobile,direct,1
46504,3363,2026-04-22,3.1,5,mobile,paid,0
46505,4746,2025-06-10,7.5,6,desktop,paid,0
46506,3796,2024-06-25,49.5,8,mobile,paid,0
46507,1855,2026-03-12,8.2,9,tablet,organic,0
46508,360,2024-10-21,5.5,8,mobile,paid,0
46509,2973,2026-03-29,4.1,5,mobile,social,0
46510,1557,2026-02-07,13.9,8,desktop,email,0
46511,2239,2026-03-21,16.1,6,desktop,paid,0
46512,3130,2026-07-03,6.2,5,mobile,social,0
46513,4717,2025-10-07,70.9,6,desktop,paid,0
46514,2822,2026-01-21,5.1,3,mobile,organic,1
46515,2380,2025-04-16,1.8,5,desktop,paid,0
46516,1067,2025-07-21,5.6,6,mobile,organic,0
46517,2964,2025-01-14,6.8,7,mobile,paid,1
46518,4184,2024-12-31,4.5,6,desktop,organic,0
46519,4447,2026-01-22,3.4,4,mobile,organic,0
46520,1874,2024-10-06,5.6,4,desktop,organic,0
46521,2334,2025-12-15,4.0,8,mobile,organic,0
46522,4277,2025-11-18,20.7,2,desktop,paid,0
46523,3881,2025-09-13,9.5,5,desktop,paid,0
46524,3235,2025-06-07,14.2,4,mobile,email,0
46525,4748,2026-02-09,5.0,7,mobile,social,1
46526,2196,2025-06-28,58.2,3,mobile,paid,0
46527,308,2026-06-27,5.4,6,mobile,direct,0
46528,81,2024-07-22,18.2,3,mobile,email,1
46529,3647,2025-08-23,22.7,6,desktop,direct,1
46530,185,2025-10-20,15.8,3,desktop,social,0
46531,1390,2025-06-04,4.6,9,mobile,organic,0
46532,1521,2026-07-01,13.7,2,mobile,social,0
46533,1683,2026-05-12,4.0,7,desktop,direct,0
46534,2783,2024-10-24,12.2,6,desktop,direct,0
46535,1976,2026-06-09,7.5,6,mobile,organic,1
46536,2665,2026-04-24,17.6,7,mobile,social,1
46537,4237,2025-01-10,7.6,6,desktop,social,0
