order_id,customer_id,order_date,order_value,product_category,payment_method,status
16854,1530,2024-07-29,116.12,sports,bank_transfer,completed
16855,1639,2025-05-01,73.24,electronics,cash,completed
16856,1133,2024-06-30,54.11,clothing,card,completed
16857,4484,2025-02-15,85.93,clothing,bank_transfer,completed
16858,416,2025-11-28,68.39,clothing,bank_transfer,completed
16859,4997,2024-10-15,36.96,beauty,bank_transfer,completed
16860,1592,2025-04-12,89.13,electronics,paypal,refunded
16861,4408,2025-09-03,63.61,electronics,cash,completed
16862,3884,2026-06-04,86.65,clothing,card,completed
16863,1608,2025-07-13,172.53,beauty,bank_transfer,completed
16864,3725,2026-02-17,163.54,clothing,card,completed
16865,1716,2024-11-30,37.38,beauty,card,completed
16866,203,2025-02-02,91.37,electronics,card,completed
16867,3855,2024-06-29,18.81,clothing,bank_transfer,completed
16868,3960,2025-04-06,80.3,electronics,bank_transfer,completed
16869,110,2024-11-26,32.69,sports,paypal,completed
16870,4178,2025-10-18,72.16,sports,card,completed
16871,769,2025-06-12,171.29,sports,card,completed
16872,139,2025-03-05,77.12,beauty,card,completed
16873,221,2025-09-26,22.71,electronics,card,completed
16874,861,2025-03-03,111.98,sports,paypal,completed
16875,3928,2025-03-20,41.84,electronics,card,completed
16876,2388,2024-10-06,78.35,home,card,completed
16877,2526,2026-06-15,91.68,sports,paypal,completed
16878,1446,2025-04-03,62.57,electronics,bank_transfer,completed
16879,1610,2024-08-12,89.91,electronics,card,completed
16880,199,2025-06-08,64.07,sports,card,completed
16881,2864,2026-05-27,26.77,home,card,completed
16882,1161,2025-08-08,196.47,clothing,cash,completed
16883,1370,2026-05-21,49.41,clothing,paypal,completed
16884,3572,2024-08-01,178.22,home,card,completed
16885,2223,2026-07-04,48.15,sports,card,completed
16886,489,2024-07-14,167.68,electronics,bank_transfer,completed
16887,3541,2025-06-05,114.39,clothing,paypal,cancelled
16888,2868,2026-07-31,75.32,clothing,card,completed
16889,2428,2025-11-05,143.16,beauty,bank_transfer,completed
16890,1878,2026-04-25,66.34,beauty,card,cancelled
16891,4538,2026-04-26,100.12,home,card,completed
16892,865,2024-07-31,75.46,electronics,bank_transfer,completed
16893,2181,2025-09-26,93.92,beauty,card,completed
16894,3029,2024-11-27,28.64,beauty,bank_transfer,completed
16895,3099,2026-02-25,69.11,beauty,cash,completed
16896,3329,2024-06-22,47.93,sports,cash,completed
16897,3635,2025-10-28,9.26,home,card,completed
16898,656,2026-06-21,124.44,home,cash,completed
16899,1380,2026-05-17,29.39,sports,card,completed
16900,236,2026-06-28,65.14,sports,card,completed
16901,989,2026-04-29,73.3,beauty,card,completed
16902,1383,2026-04-14,74.97,electronics,card,cancelled
16903,815,2025-12-25,68.61,home,card,completed
16904,2967,2025-05-15,56.84,sports,card,completed
16905,1690,2025-12-17,41.59,beauty,card,completed
16906,3801,2026-04-04,41.73,home,card,completed
16907,2487,2025-01-10,133.99,home,paypal,completed
16908,1666,2025-11-19,67.43,home,card,completed
16909,2636,2025-04-02,172.82,home,cash,completed
16910,3987,2025-03-30,62.03,sports,card,completed
16911,1824,2026-02-24,112.46,beauty,card,completed
16912,4089,2026-04-29,14.46,clothing,paypal,completed
16913,611,2025-05-22,61.67,electronics,bank_transfer,completed
16914,1336,2025-12-30,113.37,sports,paypal,cancelled
16915,3869,2026-05-20,73.04,electronics,card,completed
16916,4326,2025-02-24,39.79,clothing,bank_transfer,completed
16917,3693,2024-06-15,194.4,home,paypal,completed
16918,4436,2025-10-31,39.0,clothing,card,completed
16919,3567,2025-02-08,7.92,clothing,card,completed
16920,2212,2024-08-24,21.46,clothing,card,completed
16921,2164,2025-12-06,44.86,sports,bank_transfer,completed
16922,71,2026-05-31,54.25,beauty,card,completed
16923,1750,2024-11-10,99.43,clothing,card,completed
16924,4946,2025-01-23,139.37,sports,bank_transfer,completed
16925,342,2024-08-21,91.58,home,card,completed
16926,4684,2026-07-14,55.17,home,paypal,completed
16927,2827,2026-01-11,40.34,home,card,completed
16928,3832,2025-07-07,6.86,sports,paypal,completed
16929,2380,2024-10-26,62.45,beauty,card,completed
16930,3870,2025-08-11,36.64,sports,card,completed
16931,4203,2026-02-11,31.24,beauty,card,completed
16932,3274,2025-12-12,316.09,sports,bank_transfer,completed
16933,2440,2024-11-02,205.08,sports,card,cancelled
16934,4326,2026-01-09,98.55,home,card,completed
16935,2068,2024-10-07,213.4,electronics,card,completed
16936,3540,2024-09-27,181.74,home,card,cancelled
16937,4748,2025-02-25,112.62,home,paypal,completed
16938,472,2025-07-21,14.35,clothing,bank_transfer,completed
16939,3766,2024-06-10,47.13,clothing,card,completed
16940,4170,2025-07-15,30.84,clothing,cash,completed
16941,654,2025-01-09,121.8,clothing,paypal,completed
16942,462,2025-12-29,16.67,home,card,completed
16943,1174,2024-11-25,78.2,electronics,bank_transfer,completed
16944,1668,2024-11-24,29.86,clothing,card,completed
16945,3746,2025-11-26,106.29,sports,paypal,completed
16946,3322,2025-12-29,39.15,clothing,cash,cancelled
16947,640,2024-06-26,55.4,electronics,paypal,cancelled
16948,4370,2024-12-14,29.07,electronics,card,completed
16949,482,2025-07-15,44.85,beauty,cash,completed
16950,82,2026-06-12,10.1,home,cash,completed
16951,3304,2024-08-04,46.49,electronics,bank_transfer,completed
16952,4127,2025-09-21,112.04,clothing,paypal,completed
16953,2794,2026-06-23,48.46,electronics,card,refunded
16954,1108,2025-07-01,24.2,electronics,card,completed
16955,3786,2025-09-27,83.59,clothing,bank_transfer,completed
16956,251,2026-03-26,115.45,clothing,bank_transfer,completed
16957,2435,2024-11-30,152.32,electronics,card,completed
16958,1621,2026-01-22,119.59,clothing,cash,completed
16959,1719,2025-02-19,59.14,electronics,card,completed
16960,266,2026-05-02,80.43,beauty,card,completed
16961,22,2024-06-27,116.74,home,cash,cancelled
16962,2124,2025-02-06,20.24,clothing,bank_transfer,completed
16963,1511,2025-10-21,44.78,clothing,card,completed
16964,3853,2026-05-04,43.88,electronics,card,completed
16965,4776,2024-10-06,175.77,beauty,card,refunded
16966,2939,2025-07-21,58.52,clothing,cash,completed
16967,3423,2025-07-24,67.81,beauty,card,completed
16968,240,2026-03-18,24.55,sports,cash,completed
16969,51,2025-07-25,85.57,home,paypal,completed
16970,3008,2026-04-01,23.41,electronics,cash,completed
16971,476,2025-01-15,5.11,home,card,completed
16972,2005,2025-11-26,100.64,clothing,card,cancelled
16973,4990,2024-08-18,110.5,home,paypal,completed
16974,157,2026-07-29,32.89,beauty,bank_transfer,completed
16975,4762,2024-07-26,258.36,home,cash,completed
16976,2784,2024-07-24,120.54,home,bank_transfer,completed
16977,2020,2025-07-19,83.9,home,card,completed
16978,1687,2025-09-16,97.13,electronics,bank_transfer,completed
16979,4171,2025-11-14,44.52,beauty,cash,refunded
16980,3859,2024-12-19,22.17,clothing,card,completed
16981,2415,2025-01-09,88.47,home,card,refunded
16982,2804,2024-10-07,43.4,electronics,paypal,completed
16983,3250,2025-04-26,125.24,home,card,completed
16984,2156,2026-03-20,63.68,clothing,bank_transfer,completed
16985,1827,2026-06-10,64.86,electronics,card,completed
16986,3758,2025-08-15,113.83,electronics,paypal,cancelled
16987,93,2024-10-06,58.65,sports,paypal,completed
16988,4277,2024-10-19,57.16,electronics,paypal,completed
16989,671,2026-08-09,54.87,electronics,card,completed
16990,2144,2025-09-13,44.93,electronics,card,completed
16991,232,2026-01-03,46.38,sports,card,completed
16992,3990,2024-11-08,55.23,sports,paypal,refunded
16993,1603,2025-08-23,88.69,sports,cash,completed
16994,2952,2025-10-28,75.56,home,paypal,completed
16995,1773,2025-06-24,56.49,sports,paypal,cancelled
16996,2067,2025-11-06,66.7,clothing,paypal,completed
16997,1311,2025-03-16,193.11,sports,card,completed
16998,159,2025-10-02,106.92,electronics,card,completed
16999,3779,2024-06-27,117.29,electronics,bank_transfer,cancelled
17000,1587,2025-06-04,8.03,home,cash,completed
17001,378,2024-06-13,109.34,sports,card,completed
17002,3296,2025-06-01,112.24,clothing,cash,completed
17003,714,2024-10-01,158.72,sports,paypal,completed
17004,4188,2026-05-16,69.59,sports,card,completed
17005,2224,2025-02-09,78.31,electronics,card,completed
17006,4072,2026-05-16,201.24,sports,cash,refunded
17007,2783,2026-04-07,145.38,beauty,paypal,cancelled
17008,738,2025-05-27,59.91,home,card,cancelled
17009,2501,2024-12-03,88.02,electronics,card,completed
17010,3147,2025-04-16,69.41,home,card,completed
17011,1864,2025-08-08,70.13,home,paypal,completed
17012,492,2026-02-24,45.67,clothing,bank_transfer,completed
17013,3005,2026-04-22,43.75,home,card,completed
17014,3614,2026-03-06,32.44,beauty,paypal,completed
17015,1530,2025-03-27,194.93,clothing,card,completed
17016,946,2025-11-12,95.24,electronics,card,refunded
17017,3641,2024-06-18,99.16,electronics,card,completed
17018,702,2025-09-19,96.77,clothing,bank_transfer,refunded
17019,3957,2024-06-06,87.75,electronics,cash,completed
17020,2485,2024-12-04,19.83,electronics,card,completed
17021,2756,2026-05-04,186.44,sports,card,completed
17022,3269,2024-07-13,10.87,sports,card,completed
17023,3103,2025-02-05,92.24,clothing,paypal,completed
17024,1868,2024-12-14,65.18,beauty,cash,completed
17025,4126,2024-12-20,97.57,beauty,card,completed
17026,3806,2026-07-17,26.69,clothing,card,cancelled
17027,3034,2026-07-19,168.41,home,cash,refunded
17028,4780,2024-12-06,164.09,beauty,bank_transfer,completed
17029,390,2025-09-16,102.16,beauty,card,cancelled
17030,1244,2025-02-28,59.64,electronics,card,completed
17031,3348,2026-04-21,20.52,clothing,card,completed
17032,12,2024-08-29,309.24,electronics,cash,completed
17033,1517,2025-02-25,87.27,clothing,card,cancelled
17034,1621,2025-12-03,113.44,electronics,paypal,completed
17035,1758,2024-09-28,61.59,sports,card,refunded
17036,49,2025-12-19,22.6,home,card,completed
17037,1716,2025-01-26,76.07,electronics,card,completed
17038,261,2025-02-20,42.52,home,card,completed
17039,320,2024-12-08,142.32,home,card,completed
17040,4282,2025-03-10,36.1,beauty,card,completed
17041,2277,2026-04-06,138.71,home,card,completed
17042,1928,2026-06-27,64.22,beauty,card,cancelled
17043,2833,2025-09-07,35.91,electronics,bank_transfer,completed
17044,4117,2026-05-27,112.28,home,card,completed
17045,16,2026-08-07,80.08,sports,cash,cancelled
17046,2528,2024-08-29,55.79,electronics,paypal,completed
17047,3867,2025-05-25,20.24,clothing,card,completed
17048,4102,2025-06-15,68.16,beauty,bank_transfer,completed
17049,2346,2024-11-14,39.79,electronics,card,completed
17050,941,2026-04-23,142.14,electronics,card,completed
17051,259,2026-02-06,18.29,electronics,card,completed
17052,1064,2025-12-22,31.65,home,bank_transfer,completed
17053,276,2024-12-21,100.02,electronics,card,completed
17054,2792,2024-10-04,50.22,electronics,cash,completed
17055,2567,2025-09-08,43.81,clothing,paypal,refunded
17056,4923,2025-05-11,40.35,home,paypal,completed
17057,1931,2026-03-31,87.24,electronics,bank_transfer,completed
17058,3583,2026-07-07,103.99,electronics,bank_transfer,completed
17059,1332,2025-07-31,95.51,clothing,card,completed
17060,1557,2025-11-22,23.78,clothing,cash,completed
17061,480,2024-12-28,121.37,beauty,paypal,completed
17062,4510,2025-02-21,117.57,home,card,completed
17063,3047,2025-02-22,42.25,beauty,paypal,completed
17064,3595,2025-02-09,125.75,beauty,card,completed
17065,1489,2024-12-05,68.29,beauty,card,completed
17066,2825,2024-06-30,74.54,beauty,paypal,completed
17067,2093,2025-04-01,93.07,electronics,paypal,completed
17068,830,2025-08-27,124.12,home,bank_transfer,completed
17069,4371,2026-05-01,90.06,clothing,cash,cancelled
17070,1935,2026-08-05,54.7,electronics,paypal,completed
17071,2701,2026-07-28,74.77,electronics,card,completed
17072,144,2026-04-30,125.87,beauty,card,cancelled
17073,4931,2026-03-07,295.94,sports,card,completed
17074,2805,2024-06-30,104.96,clothing,card,completed
17075,1887,2024-11-08,87.39,electronics,card,completed
17076,2595,2026-03-12,49.77,home,cash,refunded
17077,784,2025-07-28,35.04,home,paypal,completed
17078,4274,2025-05-13,46.97,home,paypal,completed
17079,2830,2025-12-30,100.5,clothing,cash,completed
17080,2199,2025-01-08,29.75,electronics,bank_transfer,completed
17081,611,2024-12-05,22.11,home,card,completed
17082,3519,2025-07-30,24.4,clothing,paypal,completed
17083,541,2025-12-01,41.78,home,cash,completed
17084,2198,2025-10-24,47.9,beauty,card,completed
17085,2310,2024-12-23,153.2,beauty,card,cancelled
17086,413,2025-06-06,31.23,clothing,card,completed
17087,1784,2025-09-17,138.54,clothing,card,cancelled
17088,4588,2025-06-27,95.5,home,card,completed
17089,1728,2025-09-22,64.01,electronics,cash,completed
17090,1428,2025-10-22,35.47,clothing,bank_transfer,completed
17091,3511,2024-07-27,19.66,clothing,cash,completed
17092,1638,2024-08-06,59.58,clothing,bank_transfer,completed
17093,4577,2024-06-28,70.49,electronics,card,refunded
17094,180,2026-03-16,67.5,home,paypal,completed
17095,3397,2026-03-13,15.23,clothing,card,completed
17096,4678,2025-01-18,90.33,beauty,bank_transfer,completed
17097,1643,2024-09-15,37.34,clothing,paypal,completed
17098,1295,2024-10-15,45.99,clothing,cash,completed
17099,1583,2025-06-13,51.03,clothing,card,completed
17100,3537,2026-04-07,69.78,sports,card,completed
17101,364,2026-03-21,122.91,electronics,paypal,completed
17102,2117,2025-06-26,45.14,electronics,card,completed
17103,2356,2026-07-25,37.02,home,paypal,cancelled
17104,4519,2026-04-22,85.53,home,card,completed
17105,2562,2026-01-20,151.94,clothing,bank_transfer,completed
17106,3117,2024-08-15,88.57,clothing,paypal,completed
17107,2543,2025-08-29,57.22,beauty,card,completed
17108,4021,2025-05-11,71.72,beauty,bank_transfer,completed
17109,884,2026-01-11,169.0,clothing,card,cancelled
17110,1173,2025-12-22,21.73,clothing,cash,cancelled
17111,1785,2026-06-05,56.6,home,paypal,completed
17112,4675,2026-05-16,48.49,clothing,bank_transfer,completed
17113,3969,2025-09-02,182.72,home,card,cancelled
17114,2163,2025-05-29,45.99,electronics,card,completed
17115,2676,2025-12-26,36.91,clothing,bank_transfer,completed
17116,4333,2024-10-21,14.2,home,paypal,completed
17117,2095,2025-12-31,111.2,sports,paypal,completed
17118,2322,2026-02-28,129.87,beauty,paypal,completed
17119,113,2024-10-23,73.94,beauty,bank_transfer,completed
17120,792,2025-06-04,50.37,electronics,bank_transfer,completed
17121,1316,2025-08-02,54.95,sports,paypal,completed
17122,2364,2026-05-16,76.66,sports,bank_transfer,completed
17123,3234,2025-02-08,58.69,clothing,card,cancelled
17124,51,2026-02-12,83.29,beauty,card,completed
17125,3496,2024-10-26,40.62,home,cash,completed
17126,144,2024-10-05,130.12,clothing,bank_transfer,cancelled
17127,3688,2025-05-18,158.22,electronics,bank_transfer,completed
17128,2576,2024-09-29,35.28,clothing,bank_transfer,completed
17129,4486,2025-06-09,54.08,clothing,bank_transfer,completed
17130,2021,2025-05-07,50.16,electronics,card,completed
17131,3731,2024-07-01,29.08,beauty,card,completed
17132,749,2026-07-25,95.42,beauty,card,completed
17133,875,2025-05-11,40.72,clothing,bank_transfer,completed
17134,2945,2025-12-05,26.06,home,card,completed
17135,4804,2024-12-21,99.55,beauty,paypal,cancelled
17136,1209,2025-06-07,171.72,electronics,bank_transfer,completed
17137,3734,2025-07-17,131.43,home,card,completed
17138,214,2025-12-13,51.1,home,paypal,completed
17139,4109,2026-01-23,42.03,clothing,card,completed
17140,1819,2025-01-14,34.71,beauty,card,completed
17141,3495,2024-07-02,56.44,home,paypal,completed
17142,486,2026-04-22,33.64,electronics,card,completed
17143,3016,2025-05-12,169.25,home,paypal,completed
17144,3724,2024-12-14,56.21,clothing,card,completed
17145,3480,2026-06-17,61.0,home,bank_transfer,cancelled
17146,4215,2025-03-21,28.58,home,paypal,completed
17147,4028,2026-01-10,105.25,clothing,card,completed
17148,4938,2026-07-27,59.99,clothing,card,completed
17149,3119,2026-07-14,69.38,clothing,cash,completed
17150,664,2024-09-30,126.89,beauty,card,completed
17151,1024,2026-02-26,119.64,sports,card,completed
17152,4883,2025-06-10,88.27,beauty,card,completed
17153,4443,2025-12-09,25.92,clothing,bank_transfer,completed
17154,237,2024-06-16,137.03,home,cash,completed
17155,3285,2025-08-12,55.01,clothing,card,completed
17156,3344,2025-05-15,33.99,electronics,card,completed
17157,2126,2024-12-27,72.04,clothing,card,completed
17158,3218,2024-11-07,99.41,electronics,card,completed
17159,1956,2025-03-12,31.95,beauty,card,completed
17160,229,2024-07-22,30.51,sports,card,completed
17161,4939,2024-08-20,25.31,sports,cash,completed
17162,3413,2025-06-16,28.11,beauty,bank_transfer,completed
17163,2887,2025-05-18,38.76,electronics,card,completed
17164,4260,2025-03-12,170.44,home,card,completed
17165,4478,2025-10-03,25.86,beauty,card,refunded
17166,4678,2025-06-22,186.46,clothing,cash,completed
17167,2820,2025-08-09,103.89,electronics,paypal,completed
17168,2990,2026-01-01,92.89,clothing,paypal,completed
17169,1087,2024-07-14,38.39,clothing,card,completed
17170,1994,2026-08-02,60.95,beauty,paypal,completed
17171,4342,2025-10-20,201.57,clothing,card,completed
17172,3046,2026-03-24,146.47,beauty,bank_transfer,completed
17173,3306,2024-11-17,33.87,clothing,card,completed
17174,1993,2024-08-14,26.36,clothing,paypal,completed
17175,3600,2024-06-08,120.4,clothing,card,completed
17176,3588,2025-09-18,99.94,electronics,card,completed
17177,1306,2024-11-19,35.74,beauty,card,refunded
17178,4460,2025-08-11,236.08,electronics,paypal,completed
17179,920,2026-02-27,287.35,beauty,card,completed
17180,42,2026-05-27,53.74,electronics,cash,completed
17181,1283,2025-08-25,70.77,electronics,paypal,completed
17182,3566,2026-08-04,78.02,sports,bank_transfer,refunded
17183,2121,2026-03-13,60.7,home,card,completed
17184,3146,2026-03-29,39.56,electronics,paypal,completed
17185,2683,2026-03-09,192.41,home,card,completed
17186,4497,2025-10-08,48.59,clothing,cash,completed
17187,3151,2025-09-02,21.3,home,card,completed
17188,3725,2024-12-02,164.46,beauty,card,completed
17189,1834,2026-05-30,38.59,home,card,cancelled
17190,2518,2024-11-14,34.36,sports,card,completed
17191,3837,2025-04-03,20.95,home,bank_transfer,completed
17192,3863,2025-03-04,44.9,clothing,card,completed
17193,129,2024-08-29,60.96,clothing,card,cancelled
17194,4475,2025-01-05,71.11,electronics,card,completed
17195,3187,2025-08-15,128.88,home,cash,completed
17196,1346,2026-04-22,250.74,home,paypal,completed
17197,2437,2026-02-11,33.77,home,paypal,completed
17198,2834,2026-02-19,30.68,sports,cash,completed
17199,4560,2026-07-25,105.0,sports,card,completed
17200,4643,2025-07-03,236.23,clothing,bank_transfer,completed
17201,4505,2025-09-14,15.35,electronics,card,completed
17202,4714,2025-07-15,42.85,clothing,cash,completed
17203,4857,2026-02-08,31.13,home,paypal,completed
17204,3224,2025-03-11,96.04,clothing,paypal,completed
17205,3477,2025-01-17,94.99,clothing,card,completed
17206,2539,2026-03-21,67.99,beauty,card,completed
17207,2855,2024-06-21,159.58,beauty,bank_transfer,completed
17208,1436,2025-03-03,30.47,home,bank_transfer,completed
17209,256,2025-09-22,242.91,clothing,card,completed
17210,2418,2025-05-13,17.23,clothing,paypal,completed
17211,1754,2024-11-19,46.54,electronics,paypal,completed
17212,4747,2025-11-25,34.82,clothing,cash,completed
17213,3412,2024-06-09,50.92,electronics,bank_transfer,refunded
17214,76,2025-11-26,45.66,home,paypal,completed
17215,3612,2024-12-19,48.5,electronics,card,completed
17216,505,2024-11-27,76.32,home,card,completed
17217,3393,2026-05-10,24.99,electronics,paypal,completed
17218,1993,2026-05-18,32.22,sports,cash,completed
17219,4758,2025-11-21,27.95,beauty,bank_transfer,completed
17220,3379,2025-10-27,109.21,clothing,card,cancelled
17221,2395,2026-07-09,113.14,home,paypal,completed
17222,1417,2025-06-18,84.06,clothing,paypal,completed
17223,2230,2026-07-16,117.76,clothing,card,completed
17224,240,2025-06-29,146.73,electronics,card,completed
17225,1778,2026-01-02,14.89,beauty,paypal,completed
17226,4261,2026-05-07,64.12,clothing,card,completed
17227,4159,2025-02-01,88.96,beauty,bank_transfer,completed
17228,2403,2025-07-30,22.33,beauty,paypal,completed
17229,4147,2025-03-31,114.91,clothing,card,cancelled
17230,2632,2024-09-24,49.97,home,card,cancelled
17231,3907,2024-09-25,60.17,home,bank_transfer,completed
17232,3011,2025-08-06,117.97,home,card,completed
17233,3390,2024-10-03,149.46,beauty,card,completed
17234,4077,2024-07-03,19.39,clothing,card,completed
17235,1215,2025-09-16,34.32,clothing,card,completed
17236,670,2026-01-25,145.94,electronics,paypal,completed
17237,3562,2026-07-03,43.78,electronics,card,completed
17238,616,2025-08-09,108.53,beauty,cash,completed
17239,4659,2026-05-05,96.54,beauty,card,completed
17240,1131,2024-06-23,42.42,beauty,card,completed
17241,1522,2024-08-21,94.82,sports,card,completed
17242,4452,2024-12-20,17.03,sports,card,completed
17243,2665,2025-12-07,64.77,clothing,paypal,completed
17244,4863,2024-09-15,33.34,sports,card,completed
17245,304,2024-08-13,34.71,home,paypal,completed
17246,3980,2025-05-22,123.59,electronics,bank_transfer,completed
17247,1895,2024-12-18,62.96,beauty,card,completed
17248,1516,2025-05-28,84.9,home,card,completed
17249,584,2026-01-10,64.86,clothing,card,cancelled
17250,367,2025-09-14,185.11,beauty,card,completed
17251,2047,2025-06-20,104.44,home,card,completed
17252,459,2024-06-19,8.98,beauty,card,completed
17253,120,2026-03-07,35.11,home,bank_transfer,completed
17254,3285,2026-04-26,85.31,beauty,bank_transfer,completed
17255,3255,2025-12-26,66.21,clothing,cash,completed
17256,3566,2026-03-07,21.67,beauty,card,completed
17257,3303,2024-09-29,55.2,electronics,cash,completed
17258,4460,2024-10-13,119.33,beauty,paypal,completed
17259,1969,2025-02-10,79.17,sports,paypal,completed
17260,2532,2025-05-30,37.12,clothing,cash,completed
17261,852,2025-04-30,132.75,sports,cash,completed
17262,1930,2025-11-27,239.52,clothing,paypal,completed
17263,1944,2024-06-06,63.06,sports,paypal,completed
17264,764,2026-01-15,137.56,sports,card,completed
17265,3297,2024-10-12,82.76,beauty,card,completed
17266,2679,2025-12-15,61.0,home,paypal,completed
17267,3812,2025-01-08,33.42,sports,card,completed
17268,902,2025-02-23,48.01,electronics,card,completed
17269,1519,2026-05-16,53.08,clothing,card,completed
17270,3257,2026-02-24,137.75,sports,cash,completed
17271,3987,2024-10-10,65.94,clothing,bank_transfer,completed
17272,742,2026-07-09,192.95,home,card,completed
17273,3554,2024-07-22,62.19,sports,card,completed
17274,1694,2025-02-10,57.61,beauty,card,completed
17275,2130,2026-06-12,53.6,beauty,card,completed
17276,4012,2025-04-05,103.76,sports,card,completed
17277,3253,2025-05-15,58.85,electronics,card,refunded
17278,1366,2025-02-25,52.26,electronics,card,completed
17279,196,2025-07-10,129.35,beauty,card,completed
17280,151,2026-02-07,56.01,beauty,card,completed
17281,4524,2024-11-06,61.09,sports,bank_transfer,completed
17282,331,2024-11-16,76.28,clothing,paypal,completed
17283,3111,2026-03-09,65.89,sports,card,completed
17284,3325,2025-12-25,127.16,electronics,cash,completed
17285,890,2025-02-26,83.47,electronics,card,completed
17286,955,2026-02-08,111.02,home,card,completed
17287,3690,2026-07-17,215.51,beauty,card,completed
17288,4450,2025-09-20,45.36,clothing,paypal,completed
17289,2949,2025-07-04,32.02,home,card,completed
17290,3242,2025-05-07,78.85,clothing,paypal,completed
17291,2396,2026-02-07,171.74,clothing,card,cancelled
17292,2045,2026-01-21,31.27,beauty,card,completed
17293,3600,2024-06-07,99.91,clothing,card,completed
17294,3991,2024-06-24,36.31,clothing,card,completed
17295,4015,2025-12-21,83.75,sports,card,cancelled
17296,2056,2026-05-28,47.69,clothing,card,cancelled
17297,2671,2025-04-16,11.14,home,cash,completed
17298,1576,2025-11-19,38.24,beauty,card,completed
17299,1853,2025-08-30,72.0,home,card,cancelled
17300,2214,2025-07-23,127.26,beauty,card,completed
17301,1227,2025-09-26,42.27,home,card,completed
17302,1664,2025-12-18,352.66,clothing,card,completed
17303,364,2024-08-25,75.87,clothing,card,completed
17304,1948,2025-10-16,38.05,sports,card,completed
17305,4754,2026-07-09,9.59,clothing,card,completed
17306,3633,2026-07-03,70.57,beauty,paypal,completed
17307,3482,2025-05-30,2.45,beauty,card,completed
17308,1275,2024-07-07,51.4,home,bank_transfer,completed
17309,1446,2025-03-13,26.15,home,paypal,completed
17310,4828,2025-10-20,190.26,electronics,paypal,completed
17311,2958,2026-02-16,50.95,home,cash,completed
17312,3457,2026-06-25,52.32,clothing,card,completed
17313,2166,2024-12-05,32.54,clothing,card,completed
17314,1010,2024-10-08,20.73,electronics,card,completed
17315,2820,2025-03-31,99.5,electronics,bank_transfer,completed
17316,1729,2026-05-28,28.68,home,card,completed
17317,696,2025-11-18,49.0,sports,cash,completed
17318,4618,2025-02-04,100.79,clothing,card,completed
17319,2385,2025-01-13,71.29,clothing,card,refunded
17320,1383,2026-05-13,35.54,beauty,bank_transfer,completed
17321,2496,2025-09-27,115.25,electronics,card,completed
17322,3606,2026-03-20,102.1,sports,bank_transfer,completed
17323,1848,2026-07-28,91.27,electronics,card,completed
17324,1729,2025-04-20,18.16,electronics,cash,completed
17325,653,2024-06-08,51.39,electronics,card,completed
17326,759,2024-07-26,50.28,sports,card,completed
17327,1280,2025-12-25,96.13,home,card,completed
17328,442,2025-12-03,39.14,home,cash,completed
17329,4505,2025-03-01,97.63,sports,paypal,completed
17330,4906,2024-09-05,41.65,beauty,card,completed
17331,3489,2026-03-20,27.65,sports,card,completed
17332,3574,2024-09-06,209.18,beauty,bank_transfer,completed
17333,4793,2026-07-07,54.7,home,paypal,completed
17334,4194,2024-12-28,143.36,electronics,paypal,completed
17335,3971,2025-12-06,6.26,electronics,card,cancelled
17336,4638,2025-12-17,97.55,home,cash,completed
17337,1527,2024-07-03,55.82,home,paypal,cancelled
17338,191,2025-03-04,124.05,electronics,card,completed
17339,1874,2025-08-18,77.69,clothing,card,completed
17340,3016,2026-03-16,99.25,sports,cash,completed
17341,258,2025-08-01,81.95,home,card,cancelled
17342,155,2024-10-08,74.94,electronics,paypal,cancelled
17343,2992,2025-03-23,45.54,beauty,bank_transfer,completed
17344,4094,2025-12-14,211.82,electronics,paypal,cancelled
17345,3903,2025-09-22,15.7,beauty,paypal,completed
17346,2276,2025-12-27,29.1,sports,cash,completed
17347,3583,2024-09-18,26.57,home,card,completed
17348,4170,2025-04-16,66.93,electronics,card,completed
17349,2413,2024-11-25,38.8,electronics,card,completed
17350,24,2025-06-29,47.7,home,card,cancelled
17351,1742,2025-01-30,140.61,electronics,cash,completed
17352,3161,2026-01-18,101.44,sports,paypal,completed
17353,3606,2024-09-22,79.1,home,paypal,completed
17354,3372,2024-09-24,21.84,clothing,cash,cancelled
17355,2092,2026-03-25,103.4,electronics,card,completed
17356,1061,2025-12-01,113.98,beauty,bank_transfer,completed
17357,3352,2026-01-05,18.22,home,card,completed
17358,461,2024-10-16,68.57,clothing,card,completed
17359,2118,2025-07-14,34.9,sports,paypal,completed
17360,1607,2025-03-16,2.99,clothing,card,completed
17361,72,2025-11-11,97.14,clothing,card,completed
17362,4924,2025-03-07,38.69,home,card,completed
17363,4273,2024-11-24,85.1,sports,bank_transfer,completed
17364,707,2026-06-16,94.02,sports,bank_transfer,completed
17365,1929,2025-01-28,76.96,electronics,bank_transfer,completed
17366,4980,2025-11-24,67.67,clothing,card,completed
17367,2799,2025-12-29,207.94,clothing,card,completed
17368,1178,2025-06-17,30.64,beauty,card,completed
17369,154,2024-08-20,68.2,clothing,bank_transfer,completed
17370,30,2026-08-05,105.94,home,card,cancelled
17371,3312,2024-06-13,57.67,clothing,bank_transfer,completed
17372,3827,2026-04-28,126.11,electronics,card,cancelled
17373,4787,2025-08-18,121.32,clothing,bank_transfer,completed
17374,1875,2024-10-16,75.0,sports,bank_transfer,completed
