"customer_id","country","age","device","premium_user","orders_count","total_revenue","avg_order_value","sessions_count","avg_session_duration","avg_pages_viewed","is_churned"
"271","PL","22","desktop","0","9","616","68","34","18.95","6.03","0"
"3615","UA","50","desktop","0","10","616","62","21","13.05","5.81","0"
"1456","UA","42","desktop","0","9","616","68","24","16.35","5.83","0"
"1651","CZ","49","desktop","1","10","616","62","25","8.01","5.64","1"
"3065","SK","21","desktop","1","7","616","88","26","12.06","5.42","0"
"438","HU","60","mobile","0","8","617","77","19","10.17","5.68","0"
"2486","UA","64","desktop","0","10","617","62","24","11.88","6.08","0"
"3178","UA","70","mobile","1","7","617","88","21","14.19","6.19","0"
"1244","HU","30","mobile","1","6","617","103","19","15.99","5.63","1"
"1197","UA","39","mobile","0","7","617","88","27","9.92","6.15","1"
"934","CZ","58","desktop","0","10","617","62","32","10.66","6.66","0"
"2671","SK","18","tablet","0","10","617","62","28","13.51","6.71","0"
"634","SK","42","mobile","1","8","617","77","26","12.31","5.88","0"
"2921","UA","35","mobile","0","7","617","88","23","16.12","6.17","0"
"2237","HU","45","desktop","0","9","617","69","19","15.6","6.47","0"
"2734","UA","37","mobile","0","8","618","77","39","11.2","6.44","0"
"2907","SK","49","mobile","0","6","618","103","10","10.97","6.7","1"
"3843","PL","40","tablet","1","9","618","69","22","13.63","6.09","0"
"454","PL","60","mobile","0","10","618","62","26","16.53","5.42","0"
"1576","SK","57","mobile","0","8","618","77","24","15.17","5.71","0"
"4334","HU","61","mobile","0","7","618","88","37","12.75","5.7","0"
"474","PL","55","desktop","0","7","618","88","23","12.32","6.3","0"
"841","UA","28","mobile","0","6","618","103","21","12.26","6.57","0"
"2070","UA","30","desktop","0","9","618","69","21","14.5","6.29","0"
"3761","UA","62","desktop","1","8","618","77","18","15.26","5.94","0"
"3365","UA","63","mobile","0","7","618","88","19","13.33","5.89","0"
"246","PL","30","mobile","1","9","619","69","26","13.58","5.58","0"
"886","HU","33","desktop","0","12","619","52","20","14.79","6.8","0"
"1077","CZ","41","desktop","0","7","619","88","23","7.76","6.13","0"
"4569","UA","64","mobile","1","5","619","124","30","11.24","6.03","1"
"2250","UA","55","desktop","0","8","619","77","13","16.1","6.46","0"
"4154","UA","47","desktop","0","9","619","69","18","14.13","5.22","1"
"3472","UA","22","mobile","0","8","619","77","20","15.18","6.4","0"
"2298","UA","49","desktop","0","7","620","89","22","11.01","6.64","0"
"3987","HU","59","mobile","0","7","620","89","30","18.55","6.27","0"
"666","SK","70","desktop","0","10","620","62","28","14.02","5.89","0"
"3107","CZ","48","mobile","0","12","620","52","17","9.27","6.53","0"
"210","HU","67","mobile","0","9","620","69","20","10.58","5.55","0"
"1481","PL","43","mobile","0","8","620","78","28","12.05","6.29","0"
"3926","UA","55","mobile","0","7","620","89","23","10.02","7.0","0"
"1228","CZ","66","desktop","0","8","620","78","21","10.18","5.43","0"
"3960","HU","27","mobile","0","11","620","56","20","14.64","4.95","0"
"3228","PL","31","desktop","0","10","620","62","19","18.95","6.0","0"
"3040","CZ","30","mobile","0","7","621","89","32","14.32","5.63","1"
"3307","UA","59","desktop","1","9","621","69","20","13.33","5.85","0"
"2126","CZ","26","mobile","0","9","621","69","27","11.44","5.81","0"
"2243","HU","69","mobile","0","7","622","89","36","10.99","5.75","1"
"4683","SK","31","tablet","0","10","622","62","29","14.07","5.83","0"
"140","SK","23","tablet","0","8","622","78","21","10.58","5.48","0"
"4315","SK","66","desktop","0","9","623","69","23","14.17","5.52","0"
"2501","UA","26","mobile","0","7","623","89","27","10.77","5.67","0"
"251","UA","31","desktop","1","7","623","89","27","12.44","5.56","0"
"958","CZ","65","desktop","0","7","623","89","27","10.14","6.52","0"
"226","HU","34","mobile","0","7","624","89","19","9.53","6.0","0"
"769","UA","32","mobile","0","11","624","57","35","14.19","6.2","0"
"3670","SK","28","desktop","1","12","624","52","28","14.54","5.39","0"
"2799","UA","22","tablet","1","7","624","89","28","12.93","6.89","0"
"4563","UA","18","mobile","1","9","624","69","21","10.26","5.62","0"
"4142","UA","59","mobile","0","7","624","89","25","15.05","6.16","0"
"4934","UA","25","tablet","0","5","625","125","20","9.98","6.6","1"
"2686","PL","33","mobile","1","8","625","78","27","13.0","5.74","0"
"3642","CZ","21","mobile","0","10","625","63","20","15.23","6.05","0"
"4023","PL","64","desktop","1","5","625","125","30","13.03","6.07","1"
"2484","SK","60","desktop","0","8","625","78","23","14.05","5.83","0"
"3910","UA","24","desktop","0","8","625","78","17","11.79","6.29","1"
"3047","UA","59","desktop","0","7","625","89","29","12.33","6.07","0"
"4216","SK","57","mobile","0","7","625","89","26","13.55","5.81","0"
"4049","PL","68","mobile","0","8","625","78","31","9.31","6.45","0"
"3574","UA","41","tablet","0","6","626","104","22","9.29","6.09","1"
"2425","SK","32","mobile","1","7","626","89","27","13.77","6.22","0"
"2709","UA","48","mobile","0","10","626","63","20","11.95","6.6","0"
"3845","UA","66","desktop","0","8","626","78","29","13.11","6.34","0"
"3582","SK","41","mobile","0","6","626","104","23","12.72","6.48","0"
"243","SK","56","desktop","0","8","627","78","31","13.21","5.97","0"
"4888","CZ","43","mobile","0","9","627","70","23","13.37","5.57","0"
"3197","HU","62","mobile","0","10","627","63","23","12.73","5.78","0"
"168","UA","31","tablet","0","12","627","52","22","15.35","6.0","0"
"3012","SK","55","desktop","0","9","627","70","24","12.06","6.21","0"
"2145","CZ","36","mobile","1","9","627","70","26","12.3","6.5","0"
"3244","PL","64","mobile","0","5","627","125","16","10.58","5.88","1"
"3551","UA","38","mobile","1","7","627","90","26","12.45","6.23","0"
"2430","UA","55","mobile","0","9","627","70","19","10.25","6.16","1"
"1355","HU","65","desktop","0","9","628","70","18","14.8","6.11","0"
"380","PL","46","mobile","1","9","628","70","28","13.66","5.32","0"
"4566","PL","62","desktop","0","7","628","90","25","11.28","5.2","0"
"1692","UA","40","mobile","0","8","628","79","24","16.23","6.96","0"
"2171","UA","44","desktop","0","6","628","105","17","10.51","6.35","1"
"4753","UA","59","mobile","0","8","628","79","17","10.48","5.24","1"
"1011","UA","54","mobile","1","7","628","90","26","11.96","5.81","0"
"1245","CZ","60","mobile","0","9","629","70","31","11.69","5.9","0"
"651","SK","68","mobile","0","7","629","90","26","10.28","6.0","0"
"608","CZ","46","mobile","0","6","629","105","22","13.25","6.45","1"
"2840","PL","53","desktop","1","10","629","63","28","7.07","6.0","0"
"427","UA","55","mobile","0","7","629","90","30","12.75","6.07","0"
"3820","UA","59","mobile","0","6","629","105","20","10.91","5.35","1"
"1140","UA","33","mobile","0","10","629","63","23","15.23","5.65","0"
"4416","UA","61","tablet","0","10","629","63","31","13.03","5.68","0"
"3071","CZ","46","desktop","0","7","630","90","23","10.09","6.35","1"
"1559","SK","24","mobile","0","9","630","70","27","12.49","5.48","0"
"2281","SK","60","desktop","1","9","630","70","38","12.17","6.16","0"
"77","UA","67","tablet","0","10","630","63","25","10.9","5.8","0"
"2148","HU","25","mobile","0","10","630","63","25","13.1","6.04","0"
"1528","HU","31","tablet","0","8","630","79","23","13.53","5.78","0"
"422","SK","53","desktop","0","8","630","79","24","13.67","6.46","0"
"2242","CZ","47","desktop","0","8","630","79","31","16.07","6.19","0"
"3404","CZ","47","desktop","1","7","630","90","21","14.76","5.29","0"
"4778","CZ","20","tablet","0","8","631","79","30","12.34","6.2","0"
"4548","CZ","19","mobile","0","10","631","63","27","13.12","6.67","0"
"1636","UA","40","tablet","1","8","631","79","21","15.87","5.71","1"
"4967","HU","51","mobile","1","9","631","70","16","8.24","5.69","1"
"446","HU","35","desktop","1","7","631","90","21","9.82","6.24","0"
"3175","SK","37","mobile","0","10","632","63","20","13.42","6.3","0"
"1870","PL","48","mobile","0","6","632","105","28","10.75","5.43","1"
"2988","UA","23","mobile","0","8","632","79","16","12.91","5.56","1"
"2085","SK","25","tablet","1","9","632","70","20","12.17","6.25","0"
"2453","PL","70","mobile","0","8","632","79","19","15.48","5.47","0"
"865","HU","38","mobile","0","9","632","70","23","12.02","5.83","0"
"1775","UA","53","mobile","0","9","633","70","20","15.14","6.3","0"
"2227","CZ","43","desktop","0","9","633","70","22","9.05","7.05","0"
"2022","SK","62","mobile","0","8","633","79","23","11.49","6.57","0"
"2142","UA","62","mobile","1","7","633","90","24","13.27","5.83","0"
"1395","CZ","29","desktop","0","8","633","79","18","8.9","6.5","1"
"855","HU","44","desktop","0","10","633","63","21","10.52","6.81","1"
"2714","UA","35","mobile","0","7","633","90","28","11.95","5.75","0"
"1366","UA","44","mobile","1","9","633","70","27","12.71","6.0","0"
"400","UA","69","desktop","0","9","633","70","19","10.32","5.11","0"
"547","CZ","49","desktop","0","8","633","79","21","11.75","5.52","0"
"2323","HU","61","desktop","0","6","633","106","27","14.04","5.11","1"
"3270","UA","42","desktop","0","6","633","106","20","9.78","5.6","1"
"2916","HU","48","mobile","1","7","633","90","20","17.51","5.95","0"
"601","UA","46","desktop","1","11","634","58","29","14.11","6.41","0"
"2313","CZ","43","mobile","1","11","634","58","34","12.96","5.56","0"
"629","PL","70","mobile","1","6","634","106","28","12.44","5.21","0"
"1407","HU","40","mobile","0","5","634","127","23","10.12","6.3","1"
"1531","UA","32","desktop","0","7","634","91","27","13.5","6.15","0"
"4666","CZ","39","desktop","0","6","634","106","21","12.22","6.05","1"
"2134","UA","60","desktop","1","8","634","79","23","11.82","6.13","0"
"1762","PL","63","desktop","1","7","634","91","17","12.18","5.47","1"
"2311","CZ","65","mobile","1","6","634","106","26","14.47","5.46","1"
"3260","PL","24","mobile","1","7","635","91","34","13.97","6.44","1"
"3405","UA","66","mobile","0","10","635","64","22","13.72","5.73","1"
"29","SK","20","mobile","0","8","635","79","29","13.78","5.69","0"
"2199","PL","29","mobile","1","13","635","49","37","15.18","6.19","0"
"3358","SK","43","desktop","0","9","635","71","28","14.94","6.32","0"
"4763","SK","45","desktop","1","8","636","80","20","10.35","5.35","0"
"3785","CZ","29","mobile","0","9","636","71","19","10.57","7.11","0"
"670","HU","35","mobile","0","6","636","106","24","15.75","5.67","0"
"2830","SK","69","tablet","0","7","636","91","27","12.39","5.85","0"
"118","PL","42","desktop","1","10","636","64","21","10.7","5.67","0"
"2462","UA","66","tablet","0","10","636","64","26","11.83","5.77","0"
"2643","HU","34","desktop","0","8","636","80","28","12.54","6.75","0"
"4071","HU","41","tablet","0","6","636","106","26","11.93","5.77","0"
"2381","SK","21","mobile","0","7","636","91","24","14.95","6.0","0"
"3280","SK","63","mobile","0","9","637","71","24","7.33","6.04","0"
"3992","CZ","20","mobile","1","10","637","64","29","13.98","6.83","0"
"2984","UA","38","desktop","0","9","637","71","18","12.68","5.28","0"
"3844","PL","19","desktop","0","8","637","80","32","10.85","6.0","0"
"4887","CZ","24","mobile","0","7","638","91","17","10.34","5.71","1"
"504","CZ","38","desktop","1","7","638","91","24","16.04","6.25","0"
"1656","SK","23","mobile","1","6","638","106","22","11.56","6.18","1"
"1211","PL","32","desktop","0","9","638","71","20","11.21","7.05","0"
"2720","HU","21","desktop","0","6","638","106","32","15.3","6.28","1"
"973","SK","19","tablet","0","9","639","71","29","12.83","6.0","0"
"1221","UA","25","mobile","0","7","639","91","19","12.43","5.95","0"
"4798","PL","40","mobile","1","6","639","107","27","13.76","5.96","0"
"3802","SK","60","mobile","0","9","639","71","21","9.44","6.57","1"
"712","UA","26","desktop","0","6","639","107","39","12.14","6.41","0"
"1555","SK","34","mobile","0","7","639","91","29","18.63","6.48","0"
"3977","PL","38","desktop","0","10","639","64","13","17.23","4.77","0"
"4581","CZ","27","desktop","0","5","639","128","25","9.89","5.72","0"
"4466","PL","42","desktop","0","7","640","91","22","16.35","6.45","1"
"105","SK","27","desktop","1","9","640","71","32","11.1","6.25","0"
"3316","UA","66","mobile","1","10","640","64","22","15.21","6.91","0"
"1253","PL","69","desktop","1","10","640","64","26","13.42","6.65","0"
"2384","UA","66","mobile","0","8","640","80","29","13.97","5.21","0"
"1748","HU","65","mobile","1","8","640","80","22","9.16","5.77","0"
"872","PL","39","desktop","0","8","640","80","17","15.96","4.76","1"
"3486","UA","28","desktop","1","10","640","64","25","13.2","6.64","0"
"203","CZ","39","mobile","0","7","640","91","25","13.62","5.6","0"
"3285","PL","19","desktop","0","6","640","107","24","11.8","5.67","0"
"4095","UA","35","mobile","0","9","641","71","23","13.98","6.35","0"
"1795","PL","63","mobile","1","8","641","80","20","12.18","5.75","0"
"1079","UA","39","tablet","0","10","641","64","17","10.48","6.29","0"
"4559","UA","37","desktop","1","6","641","107","28","14.07","6.39","0"
"1342","UA","49","mobile","0","8","641","80","19","17.57","5.95","0"
"844","UA","65","mobile","0","8","641","80","24","15.12","6.04","0"
"2464","PL","61","desktop","0","10","641","64","29","11.16","6.28","0"
"4245","CZ","39","mobile","0","9","641","71","22","12.83","6.5","0"
"4622","CZ","54","mobile","0","7","642","92","19","15.55","6.37","0"
"4258","UA","70","mobile","1","8","642","80","35","14.21","6.43","0"
"3373","UA","27","mobile","0","10","642","64","22","10.53","6.77","0"
"1381","UA","43","desktop","0","8","642","80","28","10.94","5.75","1"
"2781","SK","48","mobile","0","6","642","107","27","11.27","6.26","0"
"1942","CZ","50","tablet","0","6","642","107","19","11.98","5.68","1"
"2140","CZ","64","desktop","0","10","642","64","27","10.72","6.22","0"
"628","SK","56","mobile","0","7","642","92","18","10.57","6.39","0"
"4347","SK","33","mobile","0","8","643","80","24","16.26","5.79","0"
"4284","CZ","62","mobile","0","6","643","107","22","10.85","5.45","1"
"928","UA","40","desktop","0","9","643","71","21","13.62","6.33","0"
"4068","CZ","26","mobile","1","12","643","54","18","8.56","5.17","0"
"4604","UA","30","mobile","0","10","643","64","33","10.91","6.24","0"
"1965","HU","29","desktop","0","11","643","58","21","12.08","6.29","0"
"1817","HU","62","mobile","0","7","644","92","29","11.0","6.1","0"
"3276","HU","58","mobile","0","8","644","81","33","7.42","6.18","0"
"1098","UA","48","mobile","0","7","644","92","25","13.88","5.8","0"
"1735","CZ","33","desktop","1","10","644","64","14","11.66","6.07","0"
"4086","PL","49","desktop","0","8","644","81","16","13.59","6.81","1"
"4578","UA","30","desktop","0","8","644","81","29","9.73","6.45","0"
"2887","PL","44","tablet","1","9","644","72","16","11.97","5.38","0"
"2139","UA","69","mobile","0","8","644","81","25","11.54","5.16","0"
"3764","HU","28","mobile","1","8","644","81","29","11.94","6.07","0"
"1073","UA","21","mobile","0","9","645","72","26","10.95","5.92","0"
"4494","UA","62","mobile","0","11","645","59","26","11.07","5.96","0"
"4311","UA","66","tablet","0","8","645","81","27","15.21","5.93","0"
"331","UA","42","mobile","0","7","645","92","21","9.87","6.24","1"
"1661","SK","60","mobile","0","11","645","59","25","13.64","6.32","0"
"3558","CZ","40","mobile","1","8","645","81","24","14.6","6.0","0"
"3528","UA","68","tablet","1","11","645","59","24","10.76","5.75","1"
"1781","UA","47","mobile","1","6","646","108","18","13.43","6.44","1"
"1883","UA","63","tablet","0","8","646","81","23","14.0","5.91","0"
"3655","PL","70","mobile","0","9","646","72","18","9.56","6.28","0"
"4831","CZ","59","desktop","0","6","646","108","25","13.06","5.84","0"
"4607","PL","35","tablet","0","5","646","129","22","15.8","5.0","0"
"2556","UA","35","mobile","0","6","646","108","22","13.37","6.0","0"
"3677","UA","29","desktop","0","6","646","108","25","17.52","6.44","0"
"370","UA","44","mobile","0","7","646","92","24","12.33","6.04","0"
"962","SK","29","desktop","0","8","646","81","33","9.65","6.03","0"
"637","UA","46","desktop","0","9","647","72","31","10.85","5.68","1"
"2716","PL","69","mobile","0","9","647","72","26","12.2","4.96","0"
"1338","SK","60","desktop","0","9","647","72","22","14.4","6.59","0"
"4408","UA","42","mobile","0","9","647","72","13","7.92","6.23","0"
"3330","PL","45","tablet","0","8","647","81","26","13.41","6.0","0"
"2867","UA","25","tablet","0","10","647","65","25","15.24","5.72","0"
"1490","UA","64","tablet","0","10","647","65","28","12.43","6.21","0"
"4567","CZ","47","mobile","1","8","647","81","30","8.27","6.2","0"
"2950","HU","61","mobile","1","6","647","108","21","10.3","6.24","1"
"2317","UA","21","mobile","0","8","648","81","25","10.2","5.64","1"
"4682","PL","48","tablet","1","8","649","81","28","11.87","5.32","0"
"3414","CZ","61","desktop","0","6","649","108","26","17.32","7.08","0"
"820","PL","23","mobile","0","9","649","72","28","18.55","6.21","0"
"1714","CZ","42","desktop","0","10","649","65","19","11.89","6.11","0"
"4112","CZ","68","mobile","0","8","649","81","25","14.58","6.12","0"
"4178","PL","20","mobile","1","11","649","59","21","14.25","6.24","0"
"60","HU","38","desktop","0","8","650","81","27","13.82","5.63","0"
"657","UA","46","mobile","0","8","650","81","21","12.55","6.81","1"
"3621","UA","67","desktop","1","7","651","93","18","15.31","6.44","0"
"2843","CZ","41","mobile","0","8","651","81","26","11.24","6.19","0"
"229","HU","22","desktop","0","8","651","81","25","11.63","5.64","0"
"4236","PL","58","desktop","0","7","651","93","15","11.89","5.33","1"
"945","UA","57","desktop","0","10","651","65","24","11.18","5.5","1"
"244","UA","21","mobile","0","10","651","65","30","9.27","6.57","0"
"4269","PL","22","mobile","0","9","651","72","20","13.63","5.9","0"
"2558","UA","45","tablet","0","8","652","82","17","13.16","7.29","0"
"531","HU","22","mobile","0","9","652","72","26","11.73","5.69","1"
"4531","UA","44","tablet","1","8","652","82","23","14.45","6.04","0"
"1667","CZ","58","desktop","1","10","652","65","29","12.02","6.0","0"
"867","UA","28","tablet","0","9","652","72","27","18.41","5.7","1"
"2694","SK","33","desktop","1","11","652","59","21","17.8","5.52","0"
"1852","UA","46","mobile","0","11","652","59","20","12.28","7.05","0"
"3682","HU","43","mobile","0","8","652","82","24","12.76","6.0","0"
"113","PL","38","mobile","0","9","652","72","25","12.18","5.76","0"
"3297","UA","28","desktop","0","10","652","65","24","12.48","5.38","0"
"256","UA","46","tablet","0","9","652","72","23","9.73","6.17","1"
"4521","SK","45","desktop","0","7","653","93","21","10.44","5.81","1"
"4898","HU","43","mobile","0","6","653","109","23","11.21","5.78","0"
"1278","HU","50","desktop","0","12","653","54","23","11.24","5.43","0"
"2568","SK","51","desktop","0","10","653","65","21","13.15","5.81","0"
"1258","HU","61","tablet","0","7","653","93","22","10.39","5.32","1"
"2824","UA","57","tablet","0","9","653","73","18","12.58","6.67","0"
"1292","HU","60","mobile","0","6","654","109","28","10.7","5.11","0"
"179","CZ","57","mobile","0","12","654","55","34","11.78","6.35","0"
"307","UA","64","desktop","1","9","654","73","16","14.76","6.44","0"
"2109","PL","46","mobile","1","9","654","73","18","13.13","5.39","1"
"3703","UA","59","mobile","0","6","654","109","20","13.01","4.95","1"
"3606","CZ","46","desktop","0","10","654","65","24","14.11","6.21","0"
"3870","HU","53","desktop","1","12","654","55","27","17.03","5.3","1"
"2352","SK","29","desktop","0","8","654","82","21","14.52","5.62","1"
"796","PL","44","desktop","1","9","654","73","21","18.52","5.62","1"
"290","UA","55","mobile","0","10","654","65","27","15.48","5.93","0"
"3204","SK","55","mobile","0","8","654","82","18","12.46","6.72","0"
"3877","UA","66","mobile","0","9","655","73","27","11.31","5.48","0"
"4262","UA","27","desktop","0","10","655","66","24","11.7","5.79","0"
"2678","UA","42","desktop","0","9","655","73","26","12.07","6.19","0"
"4649","UA","41","tablet","0","9","655","73","12","11.56","5.58","0"
"1446","UA","38","desktop","0","11","655","60","13","16.54","5.85","0"
"2557","HU","29","mobile","0","9","655","73","20","11.27","5.9","0"
"1807","PL","23","mobile","1","11","656","60","22","12.64","5.27","0"
"1424","CZ","50","mobile","1","11","656","60","31","11.19","6.19","0"
"978","HU","53","mobile","0","10","656","66","23","12.43","6.48","0"
"1388","SK","22","desktop","0","8","656","82","22","13.09","6.09","0"
"2341","UA","39","mobile","1","9","657","73","37","16.21","6.49","0"
"4432","UA","65","tablet","0","12","657","55","24","14.27","5.67","0"
"2083","UA","44","mobile","0","13","657","51","23","12.01","5.13","0"
"138","SK","26","desktop","0","8","657","82","29","15.41","6.72","0"
"1128","PL","35","desktop","0","9","657","73","22","9.99","6.32","0"
"2742","UA","59","desktop","0","7","657","94","22","11.94","6.27","0"
"2245","UA","62","desktop","1","8","657","82","30","15.61","6.6","0"
"1832","SK","68","mobile","0","11","657","60","16","13.38","6.69","0"
"1237","UA","30","mobile","1","7","657","94","17","13.08","5.53","1"
"4355","UA","44","mobile","0","8","658","82","24","16.1","5.21","0"
"1710","UA","59","mobile","0","10","658","66","21","11.51","5.57","1"
"4809","CZ","30","mobile","1","8","658","82","22","11.64","5.45","1"
"1791","UA","20","mobile","0","8","658","82","24","11.18","5.67","1"
"1800","HU","38","desktop","0","9","658","73","31","13.63","5.48","0"
"2645","UA","58","mobile","0","9","658","73","27","11.78","5.22","0"
"719","UA","53","mobile","1","7","658","94","23","9.05","6.43","0"
"922","CZ","28","tablet","1","10","659","66","31","11.22","5.16","1"
"2588","UA","38","mobile","1","9","659","73","25","14.62","5.08","0"
"4546","PL","23","mobile","0","12","659","55","22","12.54","5.77","0"
"546","PL","30","desktop","1","10","659","66","24","16.17","5.67","0"
"1288","PL","59","mobile","0","10","659","66","21","12.79","5.76","0"
"706","UA","49","desktop","1","10","659","66","19","10.67","6.21","0"
"4644","PL","36","mobile","0","12","659","55","31","8.99","6.0","0"
"253","UA","36","mobile","0","7","660","94","26","17.8","6.0","0"
"18","UA","65","mobile","0","9","660","73","22","9.61","7.0","0"
"3598","CZ","43","desktop","1","7","660","94","22","14.09","7.23","0"
"4050","CZ","41","mobile","1","6","660","110","22","14.4","6.36","0"
"1238","HU","49","mobile","0","9","660","73","23","11.74","5.96","0"
"4773","UA","62","tablet","0","10","660","66","26","14.3","5.46","0"
"4009","UA","66","mobile","0","8","660","83","26","15.43","6.54","0"
"3674","SK","30","mobile","0","7","660","94","23","10.98","5.74","0"
"4850","PL","67","desktop","0","6","661","110","21","16.54","6.71","0"
"2444","UA","25","desktop","1","8","661","83","18","13.99","6.94","0"
"2066","UA","63","tablet","0","9","661","73","31","15.01","5.94","0"
"3855","CZ","60","desktop","0","8","661","83","32","9.02","5.66","1"
"3149","CZ","24","desktop","0","9","661","73","22","12.3","5.36","0"
"2763","UA","27","mobile","1","8","661","83","25","14.41","5.72","0"
"809","SK","41","desktop","1","9","662","74","24","14.34","6.38","0"
"1468","UA","22","mobile","0","9","662","74","18","17.21","6.06","0"
"587","PL","41","tablet","0","10","662","66","21","18.16","5.33","1"
"2262","UA","35","desktop","1","9","662","74","23","10.84","5.22","0"
"594","CZ","36","mobile","0","13","662","51","20","13.62","5.15","0"
"4617","UA","29","mobile","1","10","662","66","30","11.55","5.57","1"
"3320","CZ","35","mobile","0","6","662","110","30","10.91","6.3","1"
"1217","UA","44","desktop","0","9","662","74","22","13.61","5.68","1"
"3421","SK","19","mobile","0","10","663","66","18","16.4","5.06","0"
"2718","CZ","48","tablet","1","7","663","95","26","12.56","6.12","0"
"1653","PL","54","mobile","0","9","663","74","20","13.93","5.2","0"
"3921","CZ","30","mobile","0","6","663","111","14","5.07","5.57","1"
"1615","UA","19","mobile","0","7","664","95","25","10.72","5.6","0"
"1512","HU","33","desktop","0","7","664","95","28","17.11","6.29","0"
"3499","HU","51","mobile","1","9","664","74","27","12.54","5.96","0"
"4411","PL","37","mobile","0","9","664","74","31","15.45","5.65","0"
"3017","PL","18","mobile","0","10","664","66","22","10.55","6.23","1"
"2838","HU","27","mobile","0","6","664","111","31","10.8","6.35","0"
"2641","UA","70","mobile","0","6","664","111","25","12.7","5.76","1"
"3025","PL","60","desktop","0","7","665","95","37","17.25","6.08","0"
"2011","UA","42","desktop","0","9","665","74","23","18.77","5.91","0"
"2219","CZ","58","desktop","0","9","665","74","26","13.25","6.58","0"
"3575","UA","68","tablet","0","8","665","83","23","9.27","6.57","0"
"4972","PL","20","mobile","0","9","665","74","27","11.39","6.37","0"
"3479","CZ","46","desktop","0","9","665","74","24","17.12","5.63","1"
"3573","HU","55","desktop","1","9","665","74","14","15.76","5.29","0"
"4750","UA","59","desktop","0","8","665","83","16","19.29","6.81","1"
"4857","SK","68","mobile","0","10","665","67","19","10.15","5.68","0"
"3663","UA","36","desktop","0","10","665","67","25","11.55","6.16","0"
"3982","PL","36","mobile","0","8","665","83","24","8.42","6.54","1"
"2295","HU","69","desktop","0","12","666","56","29","13.44","6.0","0"
"87","SK","53","mobile","0","7","666","95","22","12.77","5.82","0"
"345","CZ","45","mobile","0","12","666","56","27","10.14","5.7","0"
"4964","UA","19","mobile","0","11","666","61","25","14.56","6.32","0"
"1314","UA","28","mobile","0","8","666","83","24","13.33","7.04","0"
"4162","HU","56","mobile","0","10","666","67","24","12.41","5.79","0"
"3155","SK","51","desktop","0","7","666","95","15","12.82","6.27","0"
"1951","PL","37","desktop","1","8","667","83","21","13.29","6.48","0"
"4019","HU","37","mobile","0","10","667","67","23","13.69","6.13","0"
"3694","SK","28","mobile","0","10","667","67","28","13.71","5.71","0"
"1023","SK","56","desktop","0","6","667","111","18","8.66","6.67","1"
"4600","SK","21","desktop","0","10","667","67","26","13.87","5.92","0"
"899","SK","42","desktop","0","8","668","84","26","13.58","6.58","0"
"3430","PL","19","desktop","0","10","668","67","26","9.68","6.23","0"
"3539","CZ","37","desktop","1","5","668","134","29","12.78","5.59","1"
"2603","UA","35","mobile","0","11","668","61","28","13.91","6.29","0"
"4222","PL","57","desktop","1","10","668","67","29","11.29","5.41","0"
"91","HU","38","mobile","0","6","668","111","21","14.48","5.62","1"
"4779","UA","47","mobile","0","9","669","74","28","18.16","6.04","0"
"3717","UA","61","mobile","0","7","669","96","22","14.21","6.09","0"
"693","HU","46","desktop","0","8","669","84","22","18.29","5.64","0"
"158","UA","49","desktop","1","7","669","96","30","12.6","5.67","0"
"363","CZ","49","mobile","1","8","669","84","23","13.37","5.17","0"
"3010","UA","51","tablet","0","6","669","112","26","12.96","6.58","1"
"108","UA","21","tablet","0","6","669","112","33","12.39","6.21","1"
"4404","HU","48","desktop","0","9","669","74","29","12.51","5.41","0"
"1782","PL","40","mobile","0","10","669","67","31","9.3","6.74","0"
"2170","SK","59","desktop","0","11","670","61","24","10.13","5.75","0"
"506","HU","41","mobile","1","9","670","74","20","16.7","5.85","0"
"1061","CZ","47","desktop","0","9","671","75","23","16.2","5.65","0"
"3186","CZ","40","mobile","0","9","671","75","24","12.37","5.67","0"
"2823","UA","64","mobile","1","8","671","84","26","14.33","6.12","0"
"3403","UA","61","desktop","0","8","671","84","19","12.58","4.95","0"
"1479","PL","29","desktop","0","9","671","75","29","10.22","5.97","1"
"2664","HU","36","desktop","0","8","672","84","18","10.78","5.56","0"
"1020","HU","47","mobile","1","9","672","75","32","13.81","6.19","0"
"500","UA","44","desktop","1","11","672","61","35","12.11","5.8","0"
"1358","UA","29","desktop","0","6","672","112","26","12.91","6.38","1"
"2448","UA","20","mobile","0","6","672","112","18","9.39","6.17","1"
"4969","CZ","51","tablet","1","9","672","75","22","15.66","6.27","0"
"3728","UA","56","mobile","1","9","672","75","32","11.59","5.44","1"
"639","PL","60","mobile","1","9","673","75","27","11.2","5.48","1"
"3555","UA","56","desktop","0","8","673","84","20","16.93","6.5","0"
"3221","SK","49","mobile","0","10","673","67","25","13.06","6.2","0"
"4671","UA","56","mobile","1","10","673","67","25","10.32","6.36","0"
"4545","UA","23","mobile","1","8","673","84","17","15.19","4.76","1"
"282","HU","27","desktop","0","8","674","84","24","10.44","4.92","1"
"2167","UA","31","mobile","0","7","674","96","22","11.52","5.95","1"
"572","UA","27","desktop","0","8","674","84","24","13.07","5.71","0"
"1631","UA","46","desktop","1","6","674","112","22","16.9","6.23","1"
"3951","HU","50","mobile","0","9","674","75","20","11.9","6.0","1"
"3168","SK","34","mobile","0","6","674","112","28","11.97","6.68","0"
"2502","PL","57","mobile","0","5","675","135","23","21.01","6.3","1"
